Time,Price,BarState,LiveState,Priority,Composite,TideComp,MarketPhase,InversionActive,RatioScore,FastScore,FastDir,SlowDir,Bias,Tier3Score,CombinedTier,BearDomPct,BullDomPct,DomPriceChange,PriceChangeShort,CountBull,CountBear
02:07.7,7295.75,TICK,BullWarning,NONE,0.3,-5.6,NEUTRAL,N,28.2,-7.5,BAL,ASK_STRONG,BAL,0,0,0,0,1.5,-0.25,1,1
02:08.7,7296,TICK,BearWarning,NONE,0.4,-5.6,NEUTRAL,N,26.2,-8.5,BAL,ASK_STRONG,BAL,0,0,0,0,1.5,0.25,1,1
02:09.7,7296,TICK,BearWarning,P3_DISTRIBUTION,1.4,-5.7,DISTRIBUTION,N,25.5,-16,BID,ASK_STRONG,BAL,0,0,0,0,1.5,0.25,1,1
02:10.9,7296,TICK,BearWarning,NONE,1.3,-5.5,NEUTRAL,N,24.2,-24.8,BID,ASK,BAL,0,0,0,0,1.25,0,1,1
02:12.1,7296,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,2.2,-5.6,NEUTRAL,N,23.2,-29.2,BID_STRONG,ASK,BAL,0,0,0,0,1.25,0,0,1
02:13.1,7296,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,2.1,-5.4,NEUTRAL,N,21.5,-32.1,BID_STRONG,ASK,BAL,0,0,0,0,1.25,0,0,1
02:14.1,7296,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,2,-5.4,NEUTRAL,N,14.2,-33.4,BID_STRONG,ASK,BAL,0,0,0,0,1.25,0,0,1
02:15.3,7295.75,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,1.5,-5.3,NEUTRAL,N,10.4,-30.8,BID_STRONG,ASK,BAL,0,0,0,0,1.25,0,0,1
02:16.4,7295.75,TICK,BearSignal,NONE,0.7,-5.4,NEUTRAL,N,4.9,-22.9,BID,BAL,BAL,0,0,0,0,1.5,0,0,2
02:17.3,7295.75,BAR_CLOSE,BullWarning,FINALIZED,-0.4,-5.3,NEUTRAL,Y,1,-10.2,BID,BAL,BAL,0,0,0,0,1.25,0,0,2
02:17.5,7295.25,TICK,BearSignal,NONE,-0.4,-5.3,NEUTRAL,N,1.1,-10.7,BID,BAL,BAL,0,0,0,0,0.75,0,0,2
02:18.6,7295,TICK,BearSignal,NONE,-2.5,-5.5,NEUTRAL,N,-3,3.5,BAL,BAL,BAL,0,0,0,0,0.5,0,0,2
02:19.7,7295,TICK,BullWarning,NONE,-3.2,-5.6,NEUTRAL,N,-4.8,15.5,ASK,BAL,BAL,0,0,0,0,0.5,0,0,2
02:20.8,7295,TICK,BullWarning,NONE,-1.8,-5.4,NEUTRAL,N,-6.2,16.6,ASK,BAL,BAL,0,0,0,0,0.25,0,0,2
02:22.0,7295.25,TICK,BullWarning,P3_ACCUMULATION,0,-4.7,ACCUMULATION,N,-7.9,3.7,BAL,BAL,BAL,0,0,0,0,0.5,0,0,2
02:23.1,7295.25,TICK,BearTrend,P4_VOTE_BEAR,-0.2,-4.5,NEUTRAL,Y,-10.9,-13.6,BID,BID,BAL,0,0,0,0,0.75,0,0,3
02:24.1,7295,TICK,BullWarning,NONE,-0.5,-5.4,NEUTRAL,N,-8,-8.7,BAL,BAL,BAL,0,0,0,0,0.5,0,1,2
02:25.2,7295.25,TICK,BullWarning,NONE,0.5,-5.4,NEUTRAL,N,-3.6,7.4,BAL,BAL,BAL,0,0,0,0,0.75,0,1,2
02:26.6,7295.5,TICK,BullWarning,NONE,0.6,-5.4,NEUTRAL,N,2.4,24.1,ASK,BAL,BAL,0,0,0,0,1.5,0.25,0,2
02:27.8,7295.5,TICK,BullWarning,NONE,0.7,-5.4,NEUTRAL,N,6.3,33.6,ASK_STRONG,BAL,BAL,0,0,0,0,1.5,0,1,2
02:28.9,7295.5,TICK,BullWarning,NONE,1.3,-5.6,NEUTRAL,N,8.7,35.8,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,1,2
02:29.9,7295.5,TICK,BearWarning,P3_DISTRIBUTION,1.3,-5.7,DISTRIBUTION,Y,10.9,36.1,ASK_STRONG,ASK,BAL,0,0,0,0,1.25,0,1,2
02:31.2,7295.75,TICK,BearWarning,P3_DISTRIBUTION,0.4,-6,DISTRIBUTION,N,12.6,35.1,ASK_STRONG,ASK,BAL,0,0,0,0,1.75,0.25,1,2
02:32.3,7295.75,TICK,BearWarning,NONE,-0.5,-6,NEUTRAL,N,13.3,36.9,ASK_STRONG,ASK,BAL,0,0,0,0,1.5,0.25,1,2
02:33.7,7295.5,TICK,BearWarning,NONE,-0.9,-6.3,NEUTRAL,N,14.6,35.2,ASK_STRONG,ASK,BAL,0,0,0,0,1.25,0,1,2
02:34.7,7295.5,TICK,BearWarning,NONE,-0.1,-6.6,NEUTRAL,N,14.4,32.8,ASK_STRONG,ASK,BAL,0,0,0,0,1,0,1,2
02:35.8,7295.75,TICK,BearWarning,NONE,-0.3,-6.5,NEUTRAL,N,13.6,24,ASK,ASK,BAL,0,0,0,0,1.25,0.25,1,2
02:36.9,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.5,-6.2,NEUTRAL,N,13.1,18.6,ASK,ASK,BAL,0,0,0,0,1.25,0.25,1,3
02:38.0,7296,TICK,BearTrend,P4_VOTE_BEAR,-1,-5.9,NEUTRAL,N,12.1,11.6,ASK,ASK,BAL,0,0,0,0,1.5,0,1,3
02:39.1,7295.75,TICK,BearTrend,P4_VOTE_BEAR,-1,-5.4,NEUTRAL,N,10.8,4.7,BAL,ASK,BAL,0,0,0,0,1.25,0,1,3
02:40.1,7295.75,TICK,BearTrend,P4_VOTE_BEAR,-1.7,-5.6,NEUTRAL,N,11.7,-0.5,BAL,ASK,BAL,0,0,0,0,1.25,0,1,3
02:41.1,7295.75,TICK,BearTrend,P4_VOTE_BEAR,-2.1,-5.6,NEUTRAL,N,12.5,-1.8,BAL,ASK,BAL,0,0,0,0,1.25,0,1,3
02:42.5,7295.75,TICK,BearTrend,NONE,-1.7,-5.6,NEUTRAL,N,16.3,8.6,BAL,ASK,BAL,0,0,0,0,1.25,-0.25,1,2
02:43.6,7296,TICK,BearTrend,NONE,-1.7,-5.6,NEUTRAL,N,21.4,16.8,ASK,ASK,BAL,0,0,0,0,1.25,0.25,1,2
02:44.6,7296,TICK,BearTrend,NONE,-1.9,-5.6,NEUTRAL,N,22.5,19.6,ASK,ASK,BAL,0,0,0,0,1.25,0,1,1
02:45.9,7295.75,TICK,BearTrend,NONE,-2.9,-6.5,NEUTRAL,N,27.4,32.2,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.75,0,1,1
02:47.2,7295.75,TICK,BearTrend,NONE,-3.3,-6.6,NEUTRAL,N,29.8,39.9,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.75,0,1,1
02:47.8,7295.75,BAR_CLOSE,BearTrend,FINALIZED,-3,-6.1,NEUTRAL,Y,29.1,34.9,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.75,0,1,1
02:48.2,7296,TICK,BullWarning,NONE,-2.1,-5.7,NEUTRAL,Y,27.2,23.8,ASK,ASK_STRONG,BAL,0,0,0,0,1,0,0,2
02:49.5,7296,TICK,BullWarning,NONE,-2.6,-5.4,NEUTRAL,N,21.7,12.2,ASK,ASK,BAL,0,0,0,0,1,0,0,2
02:50.7,7296,TICK,BullWarning,NONE,-3.2,-5.6,NEUTRAL,N,14.6,-6.6,BAL,ASK,BAL,0,0,0,0,1,0,0,2
02:51.7,7296,TICK,BullWarning,NONE,-4.9,-5.8,NEUTRAL,N,13.2,-0.6,BAL,ASK,BAL,0,0,0,0,0.75,0,1,2
02:52.8,7296,TICK,BullWarning,P3_ACCUMULATION,-5.6,-5.8,ACCUMULATION,N,13.2,12.6,ASK,ASK,BAL,0,0,0,0,0.75,0,1,2
02:53.8,7296,TICK,BullWarning,NONE,-4.9,-5.8,NEUTRAL,N,13.4,24.6,ASK,ASK,BAL,0,0,0,0,0.75,0,1,2
02:55.0,7296,TICK,BullWarning,P3_ACCUMULATION,-5.5,-6.1,ACCUMULATION,N,14.4,28.9,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0,1,2
02:56.0,7296,TICK,BullWarning,NONE,-5.6,-6.1,NEUTRAL,N,15.1,34.4,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0,1,2
02:57.0,7296,TICK,BullWarning,P0_FAST_EXTREME_BULL,-5.6,-6.1,NEUTRAL,N,16.7,41.9,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0,1,2
02:58.5,7296,TICK,BullWarning,P0_FAST_EXTREME_BULL,-5.4,-6.2,ACCUMULATION,N,18,44.3,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0.25,1,2
02:59.5,7295.75,TICK,BullWarning,NONE,-5.4,-6.1,NEUTRAL,N,16,35.1,ASK_STRONG,ASK,BAL,0,0,0,0,0.5,0,1,2
03:00.6,7295.75,TICK,BullWarning,NONE,-5.6,-6.1,NEUTRAL,N,15,20.7,ASK,ASK,BAL,0,0,0,0,0.25,0,1,1
03:01.6,7295.75,TICK,BullWarning,P3_ACCUMULATION,-6.1,-5.9,ACCUMULATION,N,14.6,4.1,BAL,ASK,BAL,0,0,0,0,0.25,0,1,1
03:02.6,7296,TICK,BullWarning,P3_ACCUMULATION,-4.6,-5.9,ACCUMULATION,N,13.3,-5.4,BAL,ASK,BAL,0,0,0,0,0.25,0,0,1
03:03.7,7296,TICK,BullWarning,NONE,-3.6,-5.7,NEUTRAL,N,13,-11.7,BID,ASK,BAL,0,0,0,0,0.25,0,0,1
03:04.7,7296,TICK,BullWarning,NONE,-4.4,-6.2,NEUTRAL,N,12.6,-9.3,BAL,ASK,BAL,0,0,0,0,0,0,0,2
03:05.8,7295.75,TICK,BullWarning,NONE,-2.6,-6.5,NEUTRAL,Y,12.4,2.7,BAL,ASK,BAL,0,0,0,0,-0.25,-0.25,0,1
03:06.8,7295.75,TICK,BullWarning,NONE,-2.6,-6.4,NEUTRAL,N,9.3,3.3,BAL,BAL,BAL,0,0,0,0,-0.25,0,0,1
03:07.9,7295.75,TICK,BullWarning,NONE,-2.1,-6.3,NEUTRAL,N,7,3.8,BAL,BAL,BAL,0,0,0,0,0,0,0,1
03:08.9,7296,TICK,BullWarning,P3_ACCUMULATION,-2.4,-6.3,ACCUMULATION,N,5.7,6.1,BAL,BAL,BAL,0,0,0,0,0.25,0.25,0,2
03:10.2,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.1,-5.6,NEUTRAL,N,-0.4,0.1,BAL,BAL,BAL,0,0,0,0,0.25,0,0,3
03:11.2,7296.5,TICK,BearTrend,P4_VOTE_BEAR,0.6,-5.5,NEUTRAL,N,-3.8,-4.4,BAL,BAL,BAL,0,0,0,0,1,0.25,0,3
03:12.3,7296.25,TICK,BearWarning,P3_DISTRIBUTION,-0.4,-5.1,DISTRIBUTION,N,-6.5,-14,BID,BAL,BAL,0,0,0,0,0.5,0,0,3
03:13.3,7296.5,TICK,BearTrend,P4_VOTE_BEAR,-0.2,-5.1,NEUTRAL,N,-5.7,-13.5,BID,BAL,BAL,0,0,0,0,0.75,0,0,3
03:13.4,7296.25,BAR_CLOSE,BullWarning,FINALIZED,-0.2,-5.1,NEUTRAL,Y,-5.3,-13.8,BID,BAL,BAL,0,0,0,0,0.5,-0.25,0,3
03:14.4,7297,TICK,BearTrend,P4_VOTE_BEAR,1.9,-4.3,NEUTRAL,Y,-6.5,-17.4,BID,BAL,BAL,0,0,0,0,1.25,0,0,3
03:15.4,7297,TICK,BearTrend,P4_VOTE_BEAR,1.5,-4.1,NEUTRAL,N,-4.5,-13.9,BID,BAL,BAL,0,0,0,0,1.25,0,0,3
03:16.5,7297.25,TICK,BearTrend,P4_VOTE_BEAR,1.2,-3.9,NEUTRAL,N,-5.4,-13.8,BID,BAL,BAL,0,0,0,0,1.5,0,0,3
03:17.6,7297.25,TICK,BearTrend,P4_VOTE_BEAR,1.4,-3.4,NEUTRAL,N,-7.7,-16,BID,BAL,BAL,0,0,0,0,2,0,0,3
03:18.7,7297,TICK,BearWarning,P3_DISTRIBUTION,1.1,-2.8,DISTRIBUTION,Y,-9.7,-15,BID,BAL,BAL,0,0,0,0,1.75,0,0,3
03:19.7,7297,TICK,BearTrend,P4_VOTE_BEAR,2,-2.6,NEUTRAL,N,-12.7,-20.6,BID,BID,BAL,0,0,0,0,2,0.25,0,3
03:20.7,7297,TICK,BearTrend,P4_VOTE_BEAR,2.2,-2.5,NEUTRAL,N,-13.1,-21.4,BID,BID,BAL,0,0,0,0,1.75,0,0,3
03:21.7,7297,TICK,BearTrend,P4_VOTE_BEAR,1.7,-3,NEUTRAL,N,-13,-16.3,BID,BID,BAL,0,0,0,0,1.75,0,0,3
03:22.8,7297,TICK,BearTrend,P4_VOTE_BEAR,2.4,-3.1,NEUTRAL,N,-13.2,-10.3,BID,BID,BAL,0,0,0,0,1.5,0.25,0,3
03:24.4,7297,TICK,BearTrend,P4_VOTE_BEAR,1.7,-2.4,NEUTRAL,N,-12.8,12.1,ASK,BID,BAL,0,0,0,0,1.5,0,0,3
03:25.4,7297,TICK,BearTrend,P4_VOTE_BEAR,2.8,-2.4,NEUTRAL,N,-12.7,24.6,ASK,BID,BAL,0,0,0,0,1.5,0,0,3
03:26.5,7297,TICK,BearTrend,P4_VOTE_BEAR,2.2,-2.7,NEUTRAL,N,-10.5,32.5,ASK_STRONG,BID,BAL,0,0,0,0,1.5,0,0,3
03:27.6,7297,TICK,BearTrend,P4_VOTE_BEAR,2.5,-2.7,NEUTRAL,N,-7.7,37.6,ASK_STRONG,BAL,BAL,0,0,0,0,1.5,0,0,3
03:28.7,7297,TICK,BullWarning,P0_FAST_EXTREME_BULL,2.8,-2.6,NEUTRAL,N,-4.7,41.3,ASK_STRONG,BAL,BAL,0,0,0,0,1.5,0.25,0,3
03:30.0,7297,TICK,BearTrend,P4_VOTE_BEAR,3.9,-2.2,NEUTRAL,N,-1.5,39.4,ASK_STRONG,BAL,BAL,0,0,0,0,1.5,0,0,3
03:31.3,7297,TICK,BearTrend,P4_VOTE_BEAR,3.7,-2.3,NEUTRAL,N,0.6,31.3,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,0,3
03:32.3,7296.75,TICK,BearTrend,P4_VOTE_BEAR,4.2,-2.3,NEUTRAL,N,4.1,31.3,ASK_STRONG,BAL,BAL,0,0,0,0,1,-0.25,0,3
03:33.4,7297,TICK,BearTrend,P4_VOTE_BEAR,4,-2.4,NEUTRAL,Y,5.2,34.1,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0.25,1,3
03:34.8,7297,TICK,BearTrend,P4_VOTE_BEAR,4.1,-2.5,NEUTRAL,N,6.8,36.7,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,1,3
03:35.8,7297,TICK,BullWarning,P0_FAST_EXTREME_BULL,3.9,-2.5,NEUTRAL,Y,7.7,40.5,ASK_STRONG,BAL,BAL,0,0,0,0,1,0,0,3
03:36.9,7297,TICK,BullWarning,P0_FAST_EXTREME_BULL,3.6,-2.5,NEUTRAL,N,7.9,41.4,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,0,3
03:38.0,7297,TICK,BearTrend,P4_VOTE_BEAR,3.6,-2.7,NEUTRAL,N,7.9,37.3,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,0,3
03:39.1,7297,TICK,BearTrend,P4_VOTE_BEAR,4.1,-2.5,NEUTRAL,Y,8.8,31.3,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,0,3
03:40.1,7297,TICK,BearTrend,P4_VOTE_BEAR,4.6,-2.4,NEUTRAL,Y,10.9,27.5,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0,0,3
03:40.8,7297,BAR_CLOSE,BearTrend,FINALIZED,4.6,-2.5,NEUTRAL,Y,13.9,14.5,ASK,ASK,BAL,0,0,0,0,1,0,0,3
03:41.2,7297.25,TICK,BearTrend,P4_VOTE_BEAR,4.7,-2.5,NEUTRAL,Y,15.5,14.6,ASK,ASK,BAL,0,0,0,0,1.25,0.25,0,3
03:42.4,7297.25,TICK,BullWarning,P3_ACCUMULATION,3.5,-2.4,ACCUMULATION,N,18.4,12.2,ASK,ASK,BAL,0,0,0,0,1.25,0,0,3
03:43.4,7297.5,TICK,BearTrend,P4_VOTE_BEAR,3.3,-2.3,NEUTRAL,N,22.9,8.6,BAL,ASK,BAL,0,0,0,0,1.5,0,0,3
03:44.6,7297.25,TICK,BearTrend,P4_VOTE_BEAR,5.9,-2.1,NEUTRAL,N,26.2,5.4,BAL,ASK_STRONG,BAL,0,0,0,0,1.5,0,0,3
03:45.6,7297.25,TICK,BullWarning,P3_ACCUMULATION,5.5,-2.4,ACCUMULATION,N,26.5,3,BAL,ASK_STRONG,BAL,0,0,0,0,1.5,0,0,3
03:46.7,7297.5,TICK,BearTrend,P4_VOTE_BEAR,6,-2.2,NEUTRAL,N,22,-6.7,BAL,ASK,BAL,0,0,0,0,1.75,-0.25,0,3
03:47.9,7297.5,TICK,BullWarning,P3_ACCUMULATION,5,-2.6,ACCUMULATION,N,18.1,-9.1,BAL,ASK,BAL,0,0,0,0,2.5,0,0,3
03:49.1,7297.25,TICK,BearTrend,P4_VOTE_BEAR,4.5,-2.5,NEUTRAL,N,12.7,-5.7,BAL,ASK,BAL,0,0,0,0,2.25,0,0,3
03:50.2,7297.25,TICK,BearWarning,P3_DISTRIBUTION,4.4,-2.3,DISTRIBUTION,N,11.6,-4.7,BAL,ASK,BAL,0,0,0,0,2.25,0,0,3
03:51.5,7297.25,TICK,BearTrend,P4_VOTE_BEAR,4.3,-2.3,NEUTRAL,Y,10.5,-4.8,BAL,ASK,BAL,0,0,0,0,2,0,0,3
03:52.6,7297.5,TICK,BearTrend,P4_VOTE_BEAR,4.2,-2.6,NEUTRAL,N,8.9,6,BAL,BAL,BAL,0,0,0,0,2.25,0,0,3
03:53.8,7297.5,TICK,BearTrend,P4_VOTE_BEAR,4.6,-2.4,NEUTRAL,N,6.5,2,BAL,BAL,BAL,0,0,0,0,2.5,0,0,3
03:54.9,7297.5,TICK,BearTrend,P4_VOTE_BEAR,3.1,-2.4,NEUTRAL,N,4.9,1.5,BAL,BAL,BAL,0,0,0,0,2.25,0,0,3
03:56.1,7297.5,TICK,BullWarning,P3_ACCUMULATION,3.1,-2.2,ACCUMULATION,Y,3,9.7,BAL,BAL,BAL,0,0,0,0,2,0,0,3
03:57.4,7297.5,TICK,BearTrend,P4_VOTE_BEAR,7.4,-1.3,NEUTRAL,N,0.7,8.4,BAL,BAL,BAL,0,0,0,0,2,0,0,4
03:58.5,7297.5,TICK,BearTrend,P4_VOTE_BEAR,6.4,-1.2,NEUTRAL,N,0.1,8,BAL,BAL,BAL,0,0,0,0,2,0,0,3
03:59.7,7297.5,TICK,BearTrend,P4_VOTE_BEAR,4.7,-1.4,NEUTRAL,N,0,4.7,BAL,BAL,BAL,0,0,0,0,2,0,0,4
04:01.1,7297.5,TICK,BearTrend,P4_VOTE_BEAR,2.8,-1.3,NEUTRAL,Y,1.7,8.8,BAL,BAL,BAL,0,0,0,0,1.75,0,0,3
04:02.2,7297.5,TICK,BearTrend,NONE,2.8,-1.1,NEUTRAL,N,3.3,10.5,ASK,BAL,BAL,0,0,0,0,1.75,0,0,2
04:03.3,7297.5,TICK,BearTrend,P4_VOTE_BEAR,2.4,-1.2,NEUTRAL,N,4.1,7.6,BAL,BAL,BAL,0,0,0,0,2,0.25,0,3
04:04.4,7297.25,TICK,BearTrend,NONE,1.5,-1.5,NEUTRAL,N,5.2,10.8,ASK,BAL,BAL,0,0,0,0,1.75,0,0,2
04:05.9,7297.5,TICK,BearTrend,NONE,1,-1.6,NEUTRAL,Y,6.1,16.5,ASK,BAL,BAL,0,0,0,0,1.75,0.25,0,2
04:07.0,7297.25,TICK,BullWarning,P3_ACCUMULATION,0.7,-1.6,ACCUMULATION,N,7.3,22.1,ASK,BAL,BAL,0,0,0,0,1.25,0,0,2
04:08.1,7297.25,TICK,BullWarning,P3_ACCUMULATION,0.2,-1.5,ACCUMULATION,N,8.7,28.3,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,0,2
04:09.2,7297.25,TICK,BullWarning,NONE,0.2,-1.4,NEUTRAL,N,8.6,26,ASK_STRONG,BAL,BAL,0,0,0,0,1.5,0,0,2
04:10.2,7297.25,TICK,BullWarning,NONE,-0.1,-1.2,NEUTRAL,N,9.8,19.8,ASK,BAL,BAL,0,0,0,0,1.5,0,0,2
04:11.6,7297,TICK,BullWarning,NONE,-1.1,-1.5,NEUTRAL,N,6.7,11.8,ASK,BAL,BAL,0,0,0,0,1.25,0,0,2
04:12.5,7297,BAR_CLOSE,BearTrend,FINALIZED,-0.3,-1.2,NEUTRAL,N,6.6,-0.3,BAL,BAL,BAL,0,0,0,0,1.25,0,0,2
04:12.6,7296.25,TICK,BullWarning,NONE,-0.1,-1,NEUTRAL,N,5.8,-1.5,BAL,BAL,BAL,0,0,0,0,0.5,-0.75,0,2
04:13.7,7296.5,TICK,BearTrend,P4_VOTE_BEAR,0.4,-0.7,NEUTRAL,N,3.7,-14,BID,BAL,BAL,0,0,0,0,0.5,0,0,3
04:14.7,7296.5,TICK,BearTrend,P4_VOTE_BEAR,0.4,-0.5,NEUTRAL,N,0.3,-24.3,BID,BAL,BAL,0,0,0,0,0.5,0,0,3
04:15.8,7296.25,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,0.6,-0.6,NEUTRAL,N,-3.6,-32.2,BID_STRONG,BAL,BAL,0,0,0,0,0.5,-0.25,0,3
04:17.1,7296.25,TICK,BearSignal,P0_FAST_BEAR_AT_TOP,0,-0.7,ACCUMULATION,N,-5.3,-34.5,BID_STRONG,BAL,BAL,0,0,0,0,0.5,0,0,3
04:18.2,7296.25,TICK,BearTrend,P4_VOTE_BEAR,1.1,-0.7,NEUTRAL,N,-5.1,-27.8,BID_STRONG,BAL,BAL,0,0,0,0,0.25,0,0,3
04:19.2,7296.25,TICK,BearTrend,P4_VOTE_BEAR,1.1,-0.8,NEUTRAL,N,-5.5,-5.8,BAL,BAL,BAL,0,0,0,0,0.25,0,0,3
04:20.5,7296.25,TICK,BearTrend,P4_VOTE_BEAR,0.8,-0.7,NEUTRAL,N,-6.3,10.2,ASK,BAL,BAL,0,0,0,0,0.25,0,0,3
04:21.7,7296.25,TICK,BearTrend,P4_VOTE_BEAR,1.4,-0.9,NEUTRAL,N,-6.2,19.5,ASK,BAL,BAL,0,0,0,0,0.25,0,0,3
04:23.0,7296.25,TICK,BearTrend,P4_VOTE_BEAR,0.6,-0.9,NEUTRAL,N,-6.1,16.7,ASK,BAL,BAL,0,0,0,0,0.25,0,0,3
04:24.1,7296,TICK,BearTrend,P4_VOTE_BEAR,-1.1,-1.1,NEUTRAL,N,-6.7,7.1,BAL,BAL,BAL,0,0,0,0,0,0.25,0,3
04:25.9,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.6,-0.6,NEUTRAL,N,-10.9,-12.5,BID,BID,BAL,0,0,0,0,0,0,0,3
04:27.0,7296,TICK,BearTrend,P4_VOTE_BEAR,-1.1,-0.6,NEUTRAL,N,-13.1,-17.9,BID,BID,BAL,0,0,0,0,0,0,0,3
04:28.3,7296,TICK,BearTrend,P4_VOTE_BEAR,-1.3,-0.6,NEUTRAL,N,-12.8,-15.6,BID,BID,BAL,0,0,0,0,0,0,0,3
04:29.5,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.6,-0.3,NEUTRAL,N,-12.9,-11.4,BID,BID,BAL,0,0,0,0,0.25,0,0,3
04:31.0,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.8,0.3,NEUTRAL,N,-16,-8.8,BAL,BID,BAL,0,0,0,0,0.25,0,0,3
04:32.1,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.6,0.3,NEUTRAL,N,-18.1,-10.4,BID,BID,BAL,0,0,0,0,0,0,0,3
04:33.4,7296,TICK,BullWarning,P3_ACCUMULATION,-0.8,0.2,ACCUMULATION,N,-19.9,-14,BID,BID,BAL,0,0,0,0,0,0,0,3
04:34.5,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.8,0.2,NEUTRAL,N,-21,-21.1,BID,BID,BAL,0,0,0,0,0,0,0,3
04:35.7,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.2,0.5,NEUTRAL,N,-22.5,-26.4,BID_STRONG,BID,BAL,0,0,0,0,0.25,0,0,3
04:36.8,7296,TICK,BearTrend,P4_VOTE_BEAR,-0.4,0.3,NEUTRAL,Y,-24.8,-31.4,BID_STRONG,BID,BAL,0,0,0,0,0.25,0,0,3
04:37.9,7296,TICK,BearTrend,P4_VOTE_BEAR,2.7,0.8,NEUTRAL,N,-25.9,-35.9,BID_STRONG,BID_STRONG,BAL,0,0,0,0,0.25,0,0,3
04:39.1,7295.75,TICK,BullWarning,P3_ACCUMULATION,2.2,0.6,ACCUMULATION,N,-24.6,-36.1,BID_STRONG,BID,BAL,0,0,0,0,-0.25,0,0,3
04:40.3,7295.75,TICK,BullWarning,P3_ACCUMULATION,1.6,0.8,ACCUMULATION,N,-22.1,-20.6,BID,BID,BAL,0,0,0,0,-0.5,0,0,3
04:41.4,7295.75,TICK,BearTrend,P4_VOTE_BEAR,2.3,0.4,NEUTRAL,N,-19.8,-4,BAL,BID,BAL,0,0,0,0,-0.5,0,0,3
04:42.4,7295.75,TICK,BullWarning,P3_ACCUMULATION,2.6,0.5,ACCUMULATION,N,-14.6,12.6,ASK,BID,BAL,0,0,0,0,-0.75,0,0,3
04:43.6,7295.75,TICK,BullWarning,P3_ACCUMULATION,1.7,0.2,ACCUMULATION,N,-9.5,23.1,ASK,BAL,BAL,0,0,0,0,-1.25,0,0,3
04:43.6,7295.75,BAR_CLOSE,BearTrend,FINALIZED,2,0.3,NEUTRAL,Y,-10.1,23,ASK,BID,BAL,0,0,0,0,-1.25,0,0,3
04:44.6,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,2.2,0.1,NEUTRAL,N,-5,31.6,ASK_STRONG,BAL,BAL,0,0,0,0,-1.75,0,0,3
04:46.3,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,1.9,0.1,NEUTRAL,N,3.8,41,ASK_STRONG,BAL,BAL,0,0,0,0,-2,0,0,3
04:47.6,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,1.8,0.1,NEUTRAL,N,6.7,43.3,ASK_STRONG,BAL,BAL,0,0,0,0,-2,0,0,4
04:48.7,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,1,-0.2,ACCUMULATION,Y,10.6,45.5,ASK_STRONG,ASK,BAL,0,0,0,0,-1.75,0,0,4
04:49.9,7295,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,0.9,-0.3,NEUTRAL,N,13.2,47.2,ASK_STRONG,ASK,BAL,0,0,0,0,-2,-0.25,0,4
04:51.0,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,1.4,-0.4,NEUTRAL,N,14.8,45.7,ASK_STRONG,ASK,BAL,0,0,0,0,-1.75,0,0,4
04:52.0,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,1,-0.7,ACCUMULATION,N,17.3,47.1,ASK_STRONG,ASK,BAL,0,0,0,0,-1.75,0,0,4
04:53.3,7295.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,0.7,-1,NEUTRAL,N,22.8,47.9,ASK_STRONG,ASK,BAL,0,0,0,0,-1.75,0,0,4
