Time,Price,WindowType,WindowValue,Samples,WeightedDomAvg,WeightedTapeAvg,RatioScore,FastScore,SlowDir,FastDir,Bias
14:56:49.240,7237.50,TICKS=800,800,9.71205700549799,0.1642,-0.5461,8.2,-27.3,BAL,BID_STRONG,BAL
14:56:51.253,7237.50,TICKS=800,800,9.04918994881303,0.1609,-0.5056,8.0,-25.3,BAL,BID_STRONG,BAL
14:56:53.454,7237.50,TICKS=800,800,5.98792650651115,0.1506,-0.3602,7.5,-18.0,BAL,BID,BAL
14:56:55.471,7237.50,TICKS=800,800,6.1554615122698,0.1016,-0.3605,5.1,-18.0,BAL,BID,BAL
14:56:57.705,7237.50,TICKS=800,800,5.04660348322406,0.0595,-0.4070,3.0,-20.3,BAL,BID,BAL
14:56:59.856,7237.75,TICKS=800,800,7.21733163844573,-0.0249,-0.6372,-1.2,-31.9,BAL,BID_STRONG,BAL
14:57:03.632,7237.75,TICKS=800,800,3.66913875242952,-0.0578,-0.6664,-2.9,-33.3,BAL,BID_STRONG,BAL
14:57:05.793,7237.75,TICKS=800,800,4.20824777660807,-0.1021,-0.8107,-5.1,-40.5,BAL,BID_STRONG,BAL
14:57:07.888,7237.50,TICKS=800,800,6.27920310030745,-0.1444,-0.9399,-7.2,-47.0,BAL,BID_STRONG,BAL
14:57:10.170,7237.75,TICKS=800,800,4.56429357556303,-0.1670,-0.9351,-8.4,-46.8,BAL,BID_STRONG,BAL
14:57:12.422,7237.75,TICKS=800,800,4.19636494701416,-0.1816,-0.8540,-9.1,-42.7,BAL,BID_STRONG,BAL
14:57:14.434,7238.00,TICKS=800,800,5.95426206371527,-0.1879,-0.8600,-9.4,-43.0,BAL,BID_STRONG,BAL
14:57:16.465,7238.00,TICKS=800,800,4.70613961323612,-0.1890,-0.7736,-9.5,-38.7,BAL,BID_STRONG,BAL
14:57:18.715,7238.00,TICKS=800,800,4.97760157033535,-0.2697,-0.6558,-13.5,-32.8,BID,BID_STRONG,BAL
14:57:21.638,7238.00,TICKS=800,800,4.6689107728606,-0.3490,-0.6540,-17.5,-32.7,BID,BID_STRONG,BAL
14:57:23.690,7237.75,TICKS=800,800,5.73366703564528,-0.5052,-0.8237,-25.3,-41.2,BID_STRONG,BID_STRONG,BAL
14:57:26.668,7238.00,TICKS=800,800,5.45348798215712,-0.6297,-0.8299,-31.5,-41.5,BID_STRONG,BID_STRONG,BAL
14:57:29.325,7237.75,TICKS=800,800,5.6013450665376,-0.6972,-0.9293,-34.9,-46.5,BID_STRONG,BID_STRONG,BAL
14:57:31.330,7237.75,TICKS=800,800,7.53426481064932,-0.7433,-0.9136,-37.2,-45.7,BID_STRONG,BID_STRONG,BAL
14:57:33.385,7237.75,TICKS=800,800,9.05332891360854,-0.6889,-0.6822,-34.4,-34.1,BID_STRONG,BID_STRONG,BAL
14:57:35.448,7237.75,TICKS=800,800,9.17424660063191,-0.6342,-0.3178,-31.7,-15.9,BID_STRONG,BID,BAL
14:57:37.653,7237.75,TICKS=800,800,7.1889608731496,-0.6199,-0.0436,-31.0,-2.2,BID_STRONG,BAL,BAL
14:57:40.019,7237.75,TICKS=800,800,5.88897868301103,-0.6333,-0.1050,-31.7,-5.2,BID_STRONG,BAL,BAL
14:57:42.590,7238.00,TICKS=800,800,3.35398443384412,-0.6378,-0.0260,-31.9,-1.3,BID_STRONG,BAL,BAL
14:57:45.253,7237.75,TICKS=800,800,4.14815763828729,-0.6392,0.0836,-32.0,4.2,BID_STRONG,BAL,BAL
14:57:47.417,7237.75,TICKS=800,800,3.58803744078969,-0.6375,0.0197,-31.9,1.0,BID_STRONG,BAL,BAL
14:57:49.638,7238.00,TICKS=800,800,2.62532295525971,-0.6370,0.0682,-31.8,3.4,BID_STRONG,BAL,BAL
14:57:51.861,7237.75,TICKS=800,800,8.78398663320881,-0.5991,-0.3961,-30.0,-19.8,BID_STRONG,BID,BAL
14:57:53.970,7237.75,TICKS=800,800,8.23061184945777,-0.5215,-0.2356,-26.1,-11.8,BID_STRONG,BID,BAL
14:57:57.082,7237.75,TICKS=800,800,5.12472865959773,-0.4773,-0.1861,-23.9,-9.3,BID,BAL,BAL
14:57:59.262,7237.75,TICKS=800,800,5.30447279383263,-0.4257,0.1135,-21.3,5.7,BID,BAL,BAL
14:58:02.416,7237.75,TICKS=800,800,5.22292158663581,-0.4830,-0.2402,-24.2,-12.0,BID,BID,BAL
14:58:04.562,7237.75,TICKS=800,800,7.07885348150967,-0.4826,-0.3664,-24.1,-18.3,BID,BID,BAL
14:58:06.721,7237.75,TICKS=800,800,6.89992453853703,-0.4807,-0.5342,-24.0,-26.7,BID,BID_STRONG,BAL
14:58:08.828,7237.75,TICKS=800,800,4.9068670330561,-0.4818,-0.6037,-24.1,-30.2,BID,BID_STRONG,BAL
14:58:11.403,7237.75,TICKS=800,800,4.36373418797777,-0.4354,-0.5633,-21.8,-28.2,BID,BID_STRONG,BAL
14:58:14.418,7237.75,TICKS=800,800,3.44204383721104,-0.3966,-0.4262,-19.8,-21.3,BID,BID,BAL
14:58:16.456,7237.50,TICKS=800,800,7.57068137764257,-0.3535,-0.4533,-17.7,-22.7,BID,BID,BAL
14:58:18.527,7237.25,TICKS=800,800,8.15992004381048,-0.3112,-0.4019,-15.6,-20.1,BID,BID,BAL
14:58:20.629,7237.25,TICKS=800,800,9.84434543141169,-0.3275,-0.3522,-16.4,-17.6,BID,BID,BAL
14:58:22.956,7237.25,TICKS=800,800,8.02377294190496,-0.3155,-0.0860,-15.8,-4.3,BID,BAL,BAL
14:58:25.231,7237.25,TICKS=800,800,6.86458134600893,-0.3007,0.0877,-15.0,4.4,BID,BAL,BAL
14:58:27.332,7237.25,TICKS=800,800,7.39473632100143,-0.3105,-0.1570,-15.5,-7.9,BID,BAL,BAL
14:58:29.441,7237.25,TICKS=800,800,7.20762015488677,-0.3258,-0.5012,-16.3,-25.1,BID,BID_STRONG,BAL
14:58:34.235,7237.25,TICKS=800,800,4.31300212666502,-0.3479,-0.7416,-17.4,-37.1,BID,BID_STRONG,BAL
14:58:37.560,7237.25,TICKS=800,800,3.67948275474399,-0.2976,-0.2094,-14.9,-10.5,BID,BID,BAL
14:58:40.368,7237.25,TICKS=800,800,5.18203322141858,-0.2675,0.5225,-13.4,26.1,BID,ASK_STRONG,BAL
14:58:42.537,7237.25,TICKS=800,800,6.5034757057286,-0.3032,0.1065,-15.2,5.3,BID,BAL,BAL
14:58:45.293,7237.25,TICKS=800,800,7.70552522382788,-0.3440,-0.5121,-17.2,-25.6,BID,BID_STRONG,BAL
14:58:48.398,7237.25,TICKS=800,800,6.40156481007217,-0.3118,-0.4044,-15.6,-20.2,BID,BID,BAL
14:58:50.472,7237.25,TICKS=800,800,8.857889220134,-0.2471,0.1410,-12.4,7.0,BID,BAL,BAL
14:58:53.292,7237.25,TICKS=800,800,6.04910239526617,-0.1826,0.5365,-9.1,26.8,BAL,ASK_STRONG,BAL
14:58:56.096,7237.25,TICKS=800,800,5.22794623299142,-0.2018,0.5007,-10.1,25.0,BID,ASK_STRONG,BAL
14:58:58.179,7237.25,TICKS=800,800,6.24081586014803,-0.2698,-0.1427,-13.5,-7.1,BID,BAL,BAL
14:59:00.490,7237.25,TICKS=800,800,7.98726572176256,-0.2617,-0.1919,-13.1,-9.6,BID,BAL,BAL
14:59:03.816,7237.25,TICKS=800,800,4.81682795260225,-0.1916,0.0737,-9.6,3.7,BAL,BAL,BAL
14:59:05.840,7237.25,TICKS=800,800,5.45874791124983,-0.1014,0.4537,-5.1,22.7,BAL,ASK,BAL
14:59:07.950,7237.50,TICKS=800,800,6.26698540213576,-0.0318,0.6377,-1.6,31.9,BAL,ASK_STRONG,BAL
14:59:10.168,7237.50,TICKS=800,800,7.67033421268806,-0.0298,0.2066,-1.5,10.3,BAL,ASK,BAL
14:59:12.641,7237.50,TICKS=800,800,8.09769371669706,-0.1496,-0.1524,-7.5,-7.6,BAL,BAL,BAL
14:59:14.673,7237.50,TICKS=800,800,8.01517868617262,-0.2083,-0.2478,-10.4,-12.4,BID,BID,BAL
14:59:16.748,7238.25,TICKS=800,800,7.08685353649742,-0.2542,-0.5041,-12.7,-25.2,BID,BID_STRONG,BAL
14:59:19.205,7238.25,TICKS=800,800,7.50172874008651,-0.2510,-0.6521,-12.5,-32.6,BID,BID_STRONG,BAL
14:59:21.344,7238.25,TICKS=800,800,7.00632101795137,-0.2197,-0.5049,-11.0,-25.2,BID,BID_STRONG,BAL
14:59:23.599,7238.25,TICKS=800,800,5.83494964901432,-0.1725,-0.2890,-8.6,-14.4,BAL,BID,BAL
14:59:25.832,7238.00,TICKS=800,800,5.82511310678755,-0.1185,-0.1000,-5.9,-5.0,BAL,BAL,BAL
14:59:27.934,7238.00,TICKS=800,800,8.77698531931879,0.0089,0.4077,0.4,20.4,BAL,ASK,BAL
14:59:30.437,7238.00,TICKS=800,800,8.8557164618687,-0.0166,0.6272,-0.8,31.4,BAL,ASK_STRONG,BAL
14:59:32.684,7238.00,TICKS=800,800,8.26338755880509,-0.0727,0.4579,-3.6,22.9,BAL,ASK,BAL
14:59:34.843,7238.00,TICKS=800,800,7.09215918177644,-0.1028,0.1945,-5.1,9.7,BAL,BAL,BAL
14:59:36.870,7238.00,TICKS=800,800,6.9688652452563,-0.0956,-0.2480,-4.8,-12.4,BAL,BID,BAL
14:59:39.480,7238.00,TICKS=800,800,5.90393384203825,-0.0767,-0.3960,-3.8,-19.8,BAL,BID,BAL
14:59:42.413,7238.00,TICKS=800,800,4.03084328332944,-0.0233,-0.2235,-1.2,-11.2,BAL,BID,BAL
14:59:44.454,7238.00,TICKS=800,800,5.36614037560914,-0.0545,-0.2300,-2.7,-11.5,BAL,BID,BAL
14:59:46.799,7238.00,TICKS=800,800,5.88379011239729,-0.0708,-0.1726,-3.5,-8.6,BAL,BAL,BAL
14:59:48.976,7238.00,TICKS=800,800,5.83933581140158,-0.0544,0.0280,-2.7,1.4,BAL,BAL,BAL
14:59:51.266,7238.00,TICKS=800,800,6.07674048147948,-0.0080,0.2667,-0.4,13.3,BAL,ASK,BAL
14:59:53.746,7237.75,TICKS=800,800,4.82234998099534,0.0033,0.1732,0.2,8.7,BAL,BAL,BAL
14:59:55.797,7237.75,TICKS=800,800,6.74992459406108,-0.0235,-0.1780,-1.2,-8.9,BAL,BAL,BAL
14:59:57.953,7237.75,TICKS=800,800,6.88172213023456,-0.0726,-0.5002,-3.6,-25.0,BAL,BID_STRONG,BAL
15:00:00.248,7237.75,TICKS=800,800,7.93449568612602,-0.1208,-0.3940,-6.0,-19.7,BAL,BID,BAL
15:00:02.310,7237.75,TICKS=800,800,11.024503691357,-0.2291,-0.1021,-11.5,-5.1,BID,BAL,BAL
15:00:04.638,7237.75,TICKS=800,800,10.294441670182,-0.3196,-0.2753,-16.0,-13.8,BID,BID,BAL
15:00:07.019,7237.75,TICKS=800,800,8.80203216421685,-0.3086,-0.3100,-15.4,-15.5,BID,BID,BAL
15:00:09.391,7237.50,TICKS=800,800,8.87051458301581,-0.3200,-0.1303,-16.0,-6.5,BID,BAL,BAL
15:00:11.464,7237.50,TICKS=800,800,8.60924463496976,-0.2823,0.4442,-14.1,22.2,BID,ASK,BAL
15:00:13.575,7237.25,TICKS=800,800,9.84520651985422,-0.1982,0.7204,-9.9,36.0,BAL,ASK_STRONG,BAL
15:00:15.672,7237.25,TICKS=800,800,11.1709183225564,-0.0990,0.8618,-4.9,43.1,BAL,ASK_STRONG,BAL
15:00:17.746,7237.25,TICKS=800,800,11.9021628114612,0.0966,0.6568,4.8,32.8,BAL,ASK_STRONG,BAL
15:00:20.348,7237.00,TICKS=800,800,11.0401270784363,0.2849,0.4459,14.2,22.3,ASK,ASK,BAL
15:00:22.434,7237.00,TICKS=800,800,12.0361225557071,0.3301,0.0679,16.5,3.4,ASK,BAL,BAL
15:00:24.870,7237.25,TICKS=800,800,9.48033461034842,0.3364,-0.0137,16.8,-0.7,ASK,BAL,BAL
15:00:26.907,7237.50,TICKS=800,800,9.36678054278393,0.4917,0.2996,24.6,15.0,ASK,ASK,BAL
15:00:28.993,7237.50,TICKS=800,800,10.3636603287914,0.6954,0.6141,34.8,30.7,ASK_STRONG,ASK_STRONG,BAL
15:00:31.424,7237.75,TICKS=800,800,9.66647639968805,0.8628,0.7122,43.1,35.6,ASK_STRONG,ASK_STRONG,BAL
15:00:33.471,7237.75,TICKS=800,800,9.57962750778069,0.9173,0.0034,45.9,0.2,ASK_STRONG,BAL,BAL
15:00:35.810,7237.75,TICKS=800,800,10.0571357384575,0.7417,-0.3983,37.1,-19.9,ASK_STRONG,BID,BAL
15:00:37.823,7237.75,TICKS=800,800,9.82011335806804,0.6065,-0.6459,30.3,-32.3,ASK_STRONG,BID_STRONG,BAL
15:00:40.158,7238.00,TICKS=800,800,8.4930129493916,0.5168,-0.4562,25.8,-22.8,ASK_STRONG,BID,BAL
15:00:42.464,7238.00,TICKS=800,800,7.3322855469933,0.4052,0.0714,20.3,3.6,ASK,BAL,BAL
15:00:44.622,7238.25,TICKS=800,800,8.47738365249024,0.1057,-0.0139,5.3,-0.7,BAL,BAL,BAL
15:00:46.782,7238.25,TICKS=800,800,10.4694796568589,-0.0890,-0.3096,-4.5,-15.5,BAL,BID,BAL
15:00:48.861,7238.25,TICKS=800,800,11.1724029265739,-0.1367,-0.6677,-6.8,-33.4,BAL,BID_STRONG,BAL
15:00:51.077,7238.25,TICKS=800,800,9.5981775867592,-0.1887,-0.7858,-9.4,-39.3,BAL,BID_STRONG,BAL
15:00:53.251,7238.25,TICKS=800,800,8.34061838308295,-0.2270,-0.8819,-11.3,-44.1,BID,BID_STRONG,BAL
15:00:55.699,7238.25,TICKS=800,800,6.83683135799224,-0.2353,-0.7514,-11.8,-37.6,BID,BID_STRONG,BAL
15:00:58.060,7238.25,TICKS=800,800,7.54084527805194,-0.2499,-0.5834,-12.5,-29.2,BID,BID_STRONG,BAL
15:01:00.371,7239.75,TICKS=800,800,10.1851058125125,-0.3016,-0.3237,-15.1,-16.2,BID,BID,BAL
15:01:02.653,7240.00,TICKS=800,800,11.598689787678,-0.3165,0.2200,-15.8,11.0,BID,ASK,BAL
15:01:04.848,7240.00,TICKS=800,800,11.702101365386,-0.3314,-0.2098,-16.6,-10.5,BID,BID,BAL
15:01:07.520,7240.00,TICKS=800,800,8.60993648058974,-0.3052,-0.1687,-15.3,-8.4,BID,BAL,BAL
15:01:09.887,7240.00,TICKS=800,800,8.80177308401824,-0.2533,0.3846,-12.7,19.2,BID,ASK,BAL
15:01:11.996,7240.00,TICKS=800,800,8.92636026673797,-0.2320,0.1374,-11.6,6.9,BID,BAL,BAL
15:01:14.434,7240.25,TICKS=800,800,7.31377873646821,-0.1923,-0.0808,-9.6,-4.0,BAL,BAL,BAL
15:01:17.022,7240.25,TICKS=800,800,10.5148122990536,-0.1611,-0.2511,-8.1,-12.6,BAL,BID,BAL
15:01:19.059,7240.25,TICKS=800,800,12.0649023177999,-0.2651,-0.3349,-13.3,-16.7,BID,BID,BAL
15:01:21.146,7240.25,TICKS=800,800,10.6975776573081,-0.3102,-0.0701,-15.5,-3.5,BID,BAL,BAL
15:01:23.248,7240.25,TICKS=800,800,10.9363441971279,-0.4341,-0.4561,-21.7,-22.8,BID,BID,BAL
15:01:25.417,7240.50,TICKS=800,800,10.9256434569908,-0.4891,-0.5770,-24.5,-28.8,BID,BID_STRONG,BAL
15:01:27.640,7240.50,TICKS=800,800,11.6720919453668,-0.4120,-0.1621,-20.6,-8.1,BID,BAL,BAL
15:01:30.073,7240.25,TICKS=800,800,10.8215222998052,-0.2338,0.4695,-11.7,23.5,BID,ASK,BAL
15:01:32.179,7240.25,TICKS=800,800,10.1289922140168,-0.0637,0.6853,-3.2,34.3,BAL,ASK_STRONG,BAL
15:01:34.188,7240.75,TICKS=800,800,11.1311506208039,-0.0484,0.4413,-2.4,22.1,BAL,ASK,BAL
15:01:37.221,7240.50,TICKS=800,800,7.80594535255153,-0.1293,-0.1197,-6.5,-6.0,BAL,BAL,BAL
15:01:39.237,7240.75,TICKS=800,800,9.12701665562867,-0.1519,-0.5141,-7.6,-25.7,BAL,BID_STRONG,BAL
15:01:41.340,7240.75,TICKS=800,800,9.8351804574569,-0.2481,-0.7355,-12.4,-36.8,BID,BID_STRONG,BAL
15:01:43.439,7240.75,TICKS=800,800,10.4854526530739,-0.2788,-0.5639,-13.9,-28.2,BID,BID_STRONG,BAL
15:01:45.943,7240.75,TICKS=800,800,7.14810965804032,-0.2934,-0.5167,-14.7,-25.8,BID,BID_STRONG,BAL
15:01:48.473,7240.75,TICKS=800,800,6.46002418346528,-0.3113,-0.5354,-15.6,-26.8,BID,BID_STRONG,BAL
15:01:50.754,7240.75,TICKS=800,800,8.0928099004723,-0.2814,-0.2086,-14.1,-10.4,BID,BID,BAL
15:01:52.787,7240.50,TICKS=800,800,6.35286046841903,-0.2471,-0.0679,-12.4,-3.4,BID,BAL,BAL
15:01:54.825,7240.50,TICKS=800,800,9.78650535202403,-0.2178,0.1359,-10.9,6.8,BID,BAL,BAL
15:01:56.918,7240.50,TICKS=800,800,10.603180948004,-0.2861,-0.2615,-14.3,-13.1,BID,BID,BAL
15:01:59.073,7240.50,TICKS=800,800,9.40613109601599,-0.3050,-0.6046,-15.2,-30.2,BID,BID_STRONG,BAL
15:02:01.233,7240.50,TICKS=800,800,8.52350844612026,-0.3223,-0.7981,-16.1,-39.9,BID,BID_STRONG,BAL
15:02:03.766,7240.75,TICKS=800,800,6.24749504909342,-0.3549,-0.8467,-17.7,-42.3,BID,BID_STRONG,BAL
15:02:05.829,7240.75,TICKS=800,800,7.63669713395775,-0.4067,-0.7812,-20.3,-39.1,BID,BID_STRONG,BAL
15:02:07.933,7240.75,TICKS=800,800,8.52706530646586,-0.5167,-0.7446,-25.8,-37.2,BID_STRONG,BID_STRONG,BAL
15:02:10.246,7240.75,TICKS=800,800,6.34567763484863,-0.5882,-0.5389,-29.4,-26.9,BID_STRONG,BID_STRONG,BAL
15:02:12.607,7241.00,TICKS=800,800,7.57233109410323,-0.5263,0.1721,-26.3,8.6,BID_STRONG,BAL,BAL
15:02:14.906,7240.75,TICKS=800,800,7.0045216458026,-0.4551,0.6058,-22.8,30.3,BID,ASK_STRONG,BAL
15:02:17.421,7240.75,TICKS=800,800,6.37614914413346,-0.4085,0.8090,-20.4,40.5,BID,ASK_STRONG,BAL
15:02:19.452,7240.75,TICKS=800,800,5.5154324004741,-0.3917,0.8100,-19.6,40.5,BID,ASK_STRONG,BAL
15:02:21.980,7240.75,TICKS=800,800,5.84286965126398,-0.3796,0.6839,-19.0,34.2,BID,ASK_STRONG,BAL
15:02:24.965,7240.75,TICKS=800,800,5.61017280427452,-0.4029,0.3500,-20.1,17.5,BID,ASK,BAL
15:02:27.264,7241.00,TICKS=800,800,7.293629945524,-0.4441,0.2376,-22.2,11.9,BID,ASK,BAL
15:02:29.281,7241.00,TICKS=800,800,7.80930925984458,-0.4343,0.0700,-21.7,3.5,BID,BAL,BAL
15:02:31.404,7241.75,TICKS=800,800,10.1848498113426,-0.3972,-0.0306,-19.9,-1.5,BID,BAL,BAL
15:02:33.481,7241.75,TICKS=800,800,8.15660839332706,-0.3950,-0.0061,-19.8,-0.3,BID,BAL,BAL
15:02:35.730,7241.75,TICKS=800,800,8.15619069528268,-0.3866,-0.0097,-19.3,-0.5,BID,BAL,BAL
15:02:38.443,7241.75,TICKS=800,800,7.17519681604669,-0.3837,-0.1600,-19.2,-8.0,BID,BAL,BAL
15:02:40.455,7241.75,TICKS=800,800,10.3180969156378,-0.3348,0.0156,-16.7,0.8,BID,BAL,BAL
15:02:42.532,7241.75,TICKS=800,800,6.99814901616066,-0.3166,-0.1118,-15.8,-5.6,BID,BAL,BAL
15:02:45.934,7241.75,TICKS=800,800,4.63372864408016,-0.2592,-0.0380,-13.0,-1.9,BID,BAL,BAL
15:02:48.465,7241.75,TICKS=800,800,3.98108203423876,-0.1872,0.1728,-9.4,8.6,BAL,BAL,BAL
15:02:51.097,7241.75,TICKS=800,800,5.54216896322706,-0.0905,0.1992,-4.5,10.0,BAL,BAL,BAL
15:02:53.408,7241.75,TICKS=800,800,8.17107114890435,-0.0805,0.1439,-4.0,7.2,BAL,BAL,BAL
15:02:55.503,7241.75,TICKS=800,800,7.37407599824284,0.0076,0.3145,0.4,15.7,BAL,ASK,BAL
15:02:57.877,7241.75,TICKS=800,800,5.90026038354695,0.0702,0.4310,3.5,21.6,BAL,ASK,BAL
15:03:00.477,7241.75,TICKS=800,800,6.7588895598701,0.1341,0.2018,6.7,10.1,BAL,ASK,BAL
15:03:02.607,7241.50,TICKS=800,800,9.3068490974682,0.1227,0.0263,6.1,1.3,BAL,BAL,BAL
15:03:04.662,7241.50,TICKS=800,800,9.57823165985225,0.1286,-0.1097,6.4,-5.5,BAL,BAL,BAL
15:03:06.761,7241.50,TICKS=800,800,10.8944972518619,0.1232,-0.2509,6.2,-12.5,BAL,BID,BAL
15:03:09.626,7241.50,TICKS=800,800,6.18438932911403,0.1387,-0.1790,6.9,-8.9,BAL,BAL,BAL
15:03:11.924,7241.50,TICKS=800,800,8.49752727252652,0.1339,-0.0656,6.7,-3.3,BAL,BAL,BAL
15:03:14.435,7241.75,TICKS=800,800,6.2048247384638,0.1114,-0.1519,5.6,-7.6,BAL,BAL,BAL
15:03:16.970,7241.75,TICKS=800,800,6.63604723735746,0.0265,-0.4475,1.3,-22.4,BAL,BID,BAL
15:03:19.189,7241.75,TICKS=800,800,9.65338870907016,0.0067,-0.3032,0.3,-15.2,BAL,BID,BAL
15:03:21.241,7241.75,TICKS=800,800,7.14541873009691,0.0229,-0.3070,1.1,-15.4,BAL,BID,BAL
15:03:23.266,7241.75,TICKS=800,800,8.96353191965159,0.0515,-0.3951,2.6,-19.8,BAL,BID,BAL
15:03:25.408,7241.75,TICKS=800,800,6.39018932145026,0.0611,-0.3434,3.1,-17.2,BAL,BID,BAL
15:03:27.442,7241.50,TICKS=800,800,8.13625759101411,0.0289,-0.3990,1.4,-20.0,BAL,BID,BAL
15:03:29.549,7241.50,TICKS=800,800,6.99026843614571,0.0457,-0.5083,2.3,-25.4,BAL,BID_STRONG,BAL
15:03:31.594,7241.50,TICKS=800,800,5.11304069339748,0.0326,-0.5434,1.6,-27.2,BAL,BID_STRONG,BAL
15:03:33.598,7241.50,TICKS=800,800,7.39192994455896,0.0152,-0.3923,0.8,-19.6,BAL,BID,BAL
15:03:36.191,7241.25,TICKS=800,800,8.37118929610656,0.0162,0.0850,0.8,4.3,BAL,BAL,BAL
15:03:38.857,7241.25,TICKS=800,800,8.35224856217783,0.0509,0.6047,2.5,30.2,BAL,ASK_STRONG,BAL
15:03:40.865,7240.25,TICKS=800,800,9.8846055869125,-0.0048,0.2978,-0.2,14.9,BAL,ASK,BAL
15:03:43.317,7240.50,TICKS=800,800,7.1138957280929,-0.0881,-0.1387,-4.4,-6.9,BAL,BAL,BAL
15:03:45.403,7240.50,TICKS=800,800,5.89147740692191,-0.1392,-0.4243,-7.0,-21.2,BAL,BID,BAL
15:03:47.653,7240.50,TICKS=800,800,7.89233630876412,-0.1784,-0.6496,-8.9,-32.5,BAL,BID_STRONG,BAL
15:03:50.284,7240.50,TICKS=800,800,5.75045514153129,-0.1659,-0.7202,-8.3,-36.0,BAL,BID_STRONG,BAL
15:03:53.003,7240.50,TICKS=800,800,5.02303957972232,-0.1644,-0.8208,-8.2,-41.0,BAL,BID_STRONG,BAL
15:03:55.731,7240.75,TICKS=800,800,4.04990614444374,-0.1643,-0.8865,-8.2,-44.3,BAL,BID_STRONG,BAL
15:03:57.845,7240.50,TICKS=800,800,4.24707802221092,-0.1865,-0.9357,-9.3,-46.8,BAL,BID_STRONG,BAL
15:04:00.438,7240.50,TICKS=800,800,3.87379034925582,-0.2397,-0.7871,-12.0,-39.4,BID,BID_STRONG,BAL
15:04:02.734,7240.75,TICKS=800,800,6.54927841524686,-0.3138,-0.7021,-15.7,-35.1,BID,BID_STRONG,BAL
15:04:04.887,7240.50,TICKS=800,800,8.34625767829246,-0.3596,-0.6237,-18.0,-31.2,BID,BID_STRONG,BAL
15:04:07.142,7240.50,TICKS=800,800,7.53937328953659,-0.3765,-0.6415,-18.8,-32.1,BID,BID_STRONG,BAL
15:04:09.157,7240.25,TICKS=800,800,10.3842982927498,-0.3024,-0.3870,-15.1,-19.4,BID,BID,BAL
15:04:11.189,7240.25,TICKS=800,800,9.90940224698989,-0.2802,-0.0856,-14.0,-4.3,BID,BAL,BAL
15:04:13.204,7240.25,TICKS=800,800,8.07437318588797,-0.2635,0.2951,-13.2,14.8,BID,ASK,BAL
15:04:15.433,7240.25,TICKS=800,800,6.74973441366383,-0.2795,0.2512,-14.0,12.6,BID,ASK,BAL
15:04:18.439,7240.50,TICKS=800,800,5.19234378733224,-0.2689,0.2412,-13.4,12.1,BID,ASK,BAL
15:04:20.815,7240.50,TICKS=800,800,5.1437420269717,-0.2840,0.3601,-14.2,18.0,BID,ASK,BAL
15:04:22.904,7240.25,TICKS=800,800,6.64780325170638,-0.2093,0.6856,-10.5,34.3,BID,ASK_STRONG,BAL
15:04:25.090,7240.25,TICKS=800,800,6.84620931504191,-0.1862,0.4622,-9.3,23.1,BAL,ASK,BAL
15:04:27.246,7240.50,TICKS=800,800,7.78838583944205,-0.1658,0.0956,-8.3,4.8,BAL,BAL,BAL
15:04:29.408,7240.50,TICKS=800,800,5.93451678502631,-0.1746,-0.1287,-8.7,-6.4,BAL,BAL,BAL
15:04:32.203,7240.50,TICKS=800,800,3.18999451890991,-0.1828,-0.2440,-9.1,-12.2,BAL,BID,BAL
15:04:34.799,7240.50,TICKS=800,800,3.67304265836265,-0.2055,-0.3530,-10.3,-17.7,BID,BID,BAL
15:04:39.253,7240.50,TICKS=800,800,2.94946523815869,-0.2480,-0.2646,-12.4,-13.2,BID,BID,BAL
15:04:41.557,7240.50,TICKS=800,800,4.41476946703336,-0.2657,-0.4703,-13.3,-23.5,BID,BID,BAL
15:04:44.434,7240.50,TICKS=800,800,5.99275567707318,-0.2511,-0.5673,-12.6,-28.4,BID,BID_STRONG,BAL
15:04:46.483,7240.50,TICKS=800,800,5.5345467495767,-0.2739,-0.6443,-13.7,-32.2,BID,BID_STRONG,BAL
15:04:48.763,7240.50,TICKS=800,800,5.39672621028276,-0.2956,-0.7266,-14.8,-36.3,BID,BID_STRONG,BAL
15:04:50.919,7240.25,TICKS=800,800,6.3916116049907,-0.3224,-0.7723,-16.1,-38.6,BID,BID_STRONG,BAL
15:04:53.153,7240.50,TICKS=800,800,7.45997283659437,-0.3336,-0.6616,-16.7,-33.1,BID,BID_STRONG,BAL
15:04:55.199,7240.50,TICKS=800,800,8.73552314423932,-0.3663,-0.5623,-18.3,-28.1,BID,BID_STRONG,BAL
15:04:57.573,7240.50,TICKS=800,800,8.53500557362406,-0.4271,-0.7010,-21.4,-35.0,BID,BID_STRONG,BAL
15:04:59.720,7240.75,TICKS=800,800,8.93843642229523,-0.4784,-0.7305,-23.9,-36.5,BID,BID_STRONG,BAL
15:05:01.740,7240.75,TICKS=800,800,11.1425084115669,-0.5341,-0.8543,-26.7,-42.7,BID_STRONG,BID_STRONG,BAL
15:05:04.126,7241.50,TICKS=800,800,7.64043270152627,-0.5474,-0.9093,-27.4,-45.5,BID_STRONG,BID_STRONG,BAL
15:05:06.173,7241.50,TICKS=800,800,10.2006209930379,-0.5793,-0.9673,-29.0,-48.4,BID_STRONG,BID_STRONG,BAL
15:05:08.345,7241.25,TICKS=800,800,8.50594311397242,-0.5833,-0.9778,-29.2,-48.9,BID_STRONG,BID_STRONG,BAL
