Time,Price,WindowType,WindowValue,Samples,WeightedDomAvg,WeightedTapeAvg,RatioScore,FastScore,SlowDir,FastDir,Bias
10:03:02.001,7295.75,TICKS=800,800,13.9227125675001,0.2891,-0.0417,14.5,-2.1,ASK,BAL,BAL
10:03:04.072,7296.00,TICKS=800,800,15.5859769862029,0.2533,-0.2245,12.7,-11.2,ASK,BID,BAL
10:03:06.089,7295.75,TICKS=800,800,14.5709062623168,0.2053,-0.0236,10.3,-1.2,ASK,BAL,BAL
10:03:08.116,7295.75,TICKS=800,800,15.2390970278303,0.1245,0.0660,6.2,3.3,BAL,BAL,BAL
10:03:10.190,7296.00,TICKS=800,800,11.879986982566,0.0075,0.0095,0.4,0.5,BAL,BAL,BAL
10:03:12.213,7296.25,TICKS=800,800,15.0205214854044,-0.1291,-0.3162,-6.5,-15.8,BAL,BID,BAL
10:03:14.252,7297.00,TICKS=800,800,15.3597155698226,-0.1300,-0.3488,-6.5,-17.4,BAL,BID,BAL
10:03:16.339,7297.25,TICKS=800,800,14.3502513886361,-0.1058,-0.2885,-5.3,-14.4,BAL,BID,BAL
10:03:18.423,7297.25,TICKS=800,800,17.0723528506904,-0.1852,-0.2992,-9.3,-15.0,BAL,BID,BAL
10:03:20.500,7297.00,TICKS=800,800,16.3013223288219,-0.2660,-0.4292,-13.3,-21.5,BID,BID,BAL
10:03:22.526,7296.75,TICKS=800,800,14.8353584142807,-0.2630,-0.2405,-13.1,-12.0,BID,BID,BAL
10:03:24.612,7297.00,TICKS=800,800,13.2871278414838,-0.2620,0.2287,-13.1,11.4,BID,ASK,BAL
10:03:26.736,7297.00,TICKS=800,800,14.2974663348922,-0.1978,0.6640,-9.9,33.2,BAL,ASK_STRONG,BAL
10:03:28.978,7297.00,TICKS=800,800,13.9374093088097,-0.0876,0.8450,-4.4,42.3,BAL,ASK_STRONG,BAL
10:03:31.284,7297.00,TICKS=800,800,13.1308092061502,0.0139,0.5861,0.7,29.3,BAL,ASK_STRONG,BAL
10:03:33.363,7297.00,TICKS=800,800,15.0565412596802,0.1234,0.7060,6.2,35.3,BAL,ASK_STRONG,BAL
10:03:35.389,7297.00,TICKS=800,800,14.2325443087858,0.1622,0.7869,8.1,39.3,BAL,ASK_STRONG,BAL
10:03:37.485,7297.00,TICKS=800,800,13.1951518631027,0.1495,0.7501,7.5,37.5,BAL,ASK_STRONG,BAL
10:03:39.674,7297.00,TICKS=800,800,13.3748578462431,0.1974,0.4992,9.9,25.0,BAL,ASK,BAL
10:03:41.810,7297.25,TICKS=800,800,16.3800769365231,0.3608,0.1874,18.0,9.4,ASK,BAL,BAL
10:03:43.969,7297.25,TICKS=800,800,17.1938150982174,0.5067,0.0729,25.3,3.6,ASK_STRONG,BAL,BAL
10:03:46.062,7297.75,TICKS=800,800,16.2807403229813,0.4997,-0.0712,25.0,-3.6,ASK,BAL,BAL
10:03:48.152,7297.50,TICKS=800,800,15.1326749844509,0.3145,-0.1943,15.7,-9.7,ASK,BAL,BAL
10:03:50.233,7297.25,TICKS=800,800,12.8129922702509,0.2602,-0.0965,13.0,-4.8,ASK,BAL,BAL
10:03:52.269,7297.25,TICKS=800,800,11.7104768987506,0.1965,0.0128,9.8,0.6,BAL,BAL,BAL
10:03:54.371,7297.50,TICKS=800,800,12.9045049790383,0.1048,0.0499,5.2,2.5,BAL,BAL,BAL
10:03:56.749,7297.50,TICKS=800,800,13.0584793965687,0.0321,0.2201,1.6,11.0,BAL,ASK,BAL
10:03:58.803,7297.50,TICKS=800,800,12.5989873057096,0.0015,0.1134,0.1,5.7,BAL,BAL,BAL
10:04:01.140,7297.50,TICKS=800,800,12.4806394709587,0.0392,0.1786,2.0,8.9,BAL,BAL,BAL
10:04:03.329,7297.50,TICKS=800,800,10.6352908158887,0.0799,0.1617,4.0,8.1,BAL,BAL,BAL
10:04:05.907,7297.50,TICKS=800,800,11.0553803382826,0.1177,0.3532,5.9,17.7,BAL,ASK,BAL
10:04:08.141,7297.25,TICKS=800,800,10.54650398031,0.1662,0.5707,8.3,28.5,BAL,ASK_STRONG,BAL
10:04:10.148,7297.25,TICKS=800,800,12.6847597083165,0.1950,0.3961,9.8,19.8,BAL,ASK,BAL
10:04:12.347,7297.00,TICKS=800,800,11.7963490584365,0.1294,0.0218,6.5,1.1,BAL,BAL,BAL
10:04:14.668,7296.50,TICKS=800,800,13.2895079838924,0.0366,-0.4592,1.8,-23.0,BAL,BID,BAL
10:04:17.116,7296.25,TICKS=800,800,13.0351818767876,-0.1062,-0.7124,-5.3,-35.6,BAL,BID_STRONG,BAL
10:04:19.215,7296.25,TICKS=800,800,11.9805894900111,-0.1114,-0.1870,-5.6,-9.3,BAL,BAL,BAL
10:04:21.721,7296.25,TICKS=800,800,11.1292044091593,-0.1257,0.3824,-6.3,19.1,BAL,ASK,BAL
10:04:23.832,7296.00,TICKS=800,800,12.5116201283092,-0.1259,0.1799,-6.3,9.0,BAL,BAL,BAL
10:04:25.906,7296.00,TICKS=800,800,10.6237787301026,-0.1932,-0.1864,-9.7,-9.3,BAL,BAL,BAL
10:04:28.341,7296.00,TICKS=800,800,11.1157915006165,-0.2528,-0.3013,-12.6,-15.1,BID,BID,BAL
10:04:31.009,7296.00,TICKS=800,800,10.2202906736309,-0.2846,-0.1018,-14.2,-5.1,BID,BAL,BAL
10:04:33.083,7296.00,TICKS=800,800,10.0222676382434,-0.3815,-0.2573,-19.1,-12.9,BID,BID,BAL
10:04:35.121,7296.00,TICKS=800,800,10.1705541483107,-0.4271,-0.4943,-21.4,-24.7,BID,BID,BAL
10:04:37.486,7296.00,TICKS=800,800,12.1014925941261,-0.5204,-0.7235,-26.0,-36.2,BID_STRONG,BID_STRONG,BAL
10:04:39.574,7295.75,TICKS=800,800,13.7215951962039,-0.4856,-0.6337,-24.3,-31.7,BID,BID_STRONG,BAL
10:04:41.783,7295.75,TICKS=800,800,13.995531037875,-0.3570,0.0709,-17.8,3.5,BID,BAL,BAL
10:04:43.861,7295.25,TICKS=800,800,14.1799069076634,-0.1651,0.5192,-8.3,26.0,BAL,ASK_STRONG,BAL
10:04:46.251,7295.25,TICKS=800,800,10.5082864603489,0.0048,0.7234,0.2,36.2,BAL,ASK_STRONG,BAL
10:04:48.718,7295.25,TICKS=800,800,9.38129948860728,0.1806,0.8650,9.0,43.2,BAL,ASK_STRONG,BAL
10:04:50.934,7295.00,TICKS=800,800,10.1266716391793,0.2959,0.9131,14.8,45.7,ASK,ASK_STRONG,BAL
10:04:53.323,7295.25,TICKS=800,800,11.6600764396323,0.4744,0.9678,23.7,48.4,ASK,ASK_STRONG,BAL
10:04:55.344,7295.25,TICKS=800,800,13.18519545748,0.6123,0.9856,30.6,49.3,ASK_STRONG,ASK_STRONG,BAL
10:04:57.863,7295.25,TICKS=800,800,10.9813609938992,0.7404,0.8172,37.0,40.9,ASK_STRONG,ASK_STRONG,BAL
10:04:59.877,7295.25,TICKS=800,800,13.9847329813397,0.8721,0.9300,43.6,46.5,ASK_STRONG,ASK_STRONG,BAL
10:05:02.169,7295.25,TICKS=800,800,12.8613953297727,0.9386,0.9664,46.9,48.3,ASK_STRONG,ASK_STRONG,BAL
10:05:04.471,7295.00,TICKS=800,800,12.8486797913504,0.9730,0.8479,48.6,42.4,ASK_STRONG,ASK_STRONG,BAL
10:05:06.560,7294.75,TICKS=800,800,16.1917438867471,0.9624,0.6318,48.1,31.6,ASK_STRONG,ASK_STRONG,BAL
10:05:08.660,7294.50,TICKS=800,800,17.2712515330977,0.9126,0.5084,45.6,25.4,ASK_STRONG,ASK_STRONG,BAL
10:05:10.744,7293.50,TICKS=800,800,15.7033731843529,0.8915,0.7297,44.6,36.5,ASK_STRONG,ASK_STRONG,BAL
10:05:12.920,7293.50,TICKS=800,800,14.4615245173496,0.7841,0.8649,39.2,43.2,ASK_STRONG,ASK_STRONG,BAL
10:05:15.166,7293.50,TICKS=800,800,13.7137741842688,0.8649,0.9045,43.2,45.2,ASK_STRONG,ASK_STRONG,BAL
10:05:17.262,7293.00,TICKS=800,800,15.2579724143591,0.9425,0.9577,47.1,47.9,ASK_STRONG,ASK_STRONG,BAL
10:05:19.402,7293.25,TICKS=800,800,13.4160696488164,0.9695,0.7862,48.5,39.3,ASK_STRONG,ASK_STRONG,BAL
10:05:21.518,7293.00,TICKS=800,800,14.8609415156657,0.9606,0.5911,48.0,29.6,ASK_STRONG,ASK_STRONG,BAL
10:05:23.677,7293.00,TICKS=800,800,12.4200657638226,0.8390,0.1125,41.9,5.6,ASK_STRONG,BAL,BAL
10:05:25.705,7293.00,TICKS=800,800,11.6449076267312,0.7445,-0.1661,37.2,-8.3,ASK_STRONG,BAL,BAL
10:05:27.786,7293.00,TICKS=800,800,15.0817856277366,0.4313,-0.4284,21.6,-21.4,ASK,BID,BAL
10:05:29.926,7293.00,TICKS=800,800,13.6537863387842,0.2606,-0.5315,13.0,-26.6,ASK,BID_STRONG,BAL
10:05:32.027,7293.00,TICKS=800,800,12.8298043187284,0.1940,-0.1787,9.7,-8.9,BAL,BAL,BAL
10:05:34.039,7292.00,TICKS=800,800,15.2503590033435,0.0501,0.2180,2.5,10.9,BAL,ASK,BAL
10:05:36.218,7291.75,TICKS=800,800,14.9695579935825,-0.1584,-0.2368,-7.9,-11.8,BAL,BID,BAL
10:05:38.311,7292.00,TICKS=800,800,13.0720556178794,-0.2688,-0.4312,-13.4,-21.6,BID,BID,BAL
10:05:40.344,7292.00,TICKS=800,800,13.3137846112634,-0.3214,-0.2910,-16.1,-14.5,BID,BID,BAL
10:05:42.364,7292.00,TICKS=800,800,13.0402522580203,-0.3428,-0.0251,-17.1,-1.3,BID,BAL,BAL
10:05:44.411,7292.00,TICKS=800,800,13.4781765417611,-0.2870,0.4374,-14.3,21.9,BID,ASK,BAL
10:05:46.426,7291.00,TICKS=800,800,17.3164190715663,-0.0010,0.6893,0.0,34.5,BAL,ASK_STRONG,BAL
10:05:48.427,7291.00,TICKS=800,800,19.1255691708213,0.5494,0.0806,27.5,4.0,ASK_STRONG,BAL,BAL
10:05:50.676,7290.25,TICKS=800,800,15.5835285134803,0.7521,-0.0976,37.6,-4.9,ASK_STRONG,BAL,BAL
10:05:52.701,7290.25,TICKS=800,800,17.8183933538244,0.8947,-0.1210,44.7,-6.1,ASK_STRONG,BAL,BAL
10:05:55.074,7291.00,TICKS=800,800,14.9103807121343,0.8543,-0.0475,42.7,-2.4,ASK_STRONG,BAL,BAL
10:05:57.091,7291.00,TICKS=800,800,16.0875042999975,0.8164,0.4229,40.8,21.1,ASK_STRONG,ASK,BAL
10:05:59.314,7291.25,TICKS=800,800,16.4332059761064,0.6583,0.2712,32.9,13.6,ASK_STRONG,ASK,BAL
10:06:01.563,7291.25,TICKS=800,800,14.6428834742884,0.4589,0.1475,22.9,7.4,ASK,BAL,BAL
10:06:03.653,7291.50,TICKS=800,800,13.8738726340766,0.2396,0.1966,12.0,9.8,ASK,BAL,BAL
10:06:05.732,7291.25,TICKS=800,800,13.443975580497,0.0885,0.0191,4.4,1.0,BAL,BAL,BAL
10:06:08.066,7291.50,TICKS=800,800,14.4231381692143,-0.0122,-0.2282,-0.6,-11.4,BAL,BID,BAL
10:06:10.297,7291.50,TICKS=800,800,11.5464616771646,-0.0429,-0.3474,-2.1,-17.4,BAL,BID,BAL
10:06:12.460,7291.50,TICKS=800,800,11.7874505662224,-0.0202,-0.1660,-1.0,-8.3,BAL,BAL,BAL
10:06:14.616,7291.50,TICKS=800,800,11.1872212772887,-0.0379,0.1390,-1.9,7.0,BAL,BAL,BAL
10:06:16.905,7291.50,TICKS=800,800,8.59961587301157,-0.0577,0.0749,-2.9,3.7,BAL,BAL,BAL
10:06:19.020,7291.50,TICKS=800,800,10.9897055880227,-0.0301,0.2833,-1.5,14.2,BAL,ASK,BAL
10:06:21.026,7293.00,TICKS=800,800,11.1141469456934,0.2876,0.5906,14.4,29.5,ASK,ASK_STRONG,BAL
10:06:23.188,7292.75,TICKS=800,800,10.3414912380966,0.5201,0.7965,26.0,39.8,ASK_STRONG,ASK_STRONG,BAL
10:06:25.204,7292.75,TICKS=800,800,11.5848521772511,0.6406,0.9115,32.0,45.6,ASK_STRONG,ASK_STRONG,BAL
10:06:27.220,7293.00,TICKS=800,800,10.8030704600805,0.7096,0.9538,35.5,47.7,ASK_STRONG,ASK_STRONG,BAL
10:06:29.289,7293.00,TICKS=800,800,10.7629955886252,0.7353,0.5587,36.8,27.9,ASK_STRONG,ASK_STRONG,BAL
10:06:31.661,7293.00,TICKS=800,800,11.0253271699614,0.7649,0.1996,38.2,10.0,ASK_STRONG,BAL,BAL
10:06:33.704,7293.00,TICKS=800,800,13.2948085556404,0.8102,0.5057,40.5,25.3,ASK_STRONG,ASK_STRONG,BAL
10:06:35.813,7293.00,TICKS=800,800,11.8941638147261,0.7889,0.4904,39.4,24.5,ASK_STRONG,ASK,BAL
10:06:37.891,7293.00,TICKS=800,800,13.402609747049,0.7918,0.3801,39.6,19.0,ASK_STRONG,ASK,BAL
10:06:39.974,7293.25,TICKS=800,800,14.3803854302983,0.7709,0.1122,38.5,5.6,ASK_STRONG,BAL,BAL
10:06:42.364,7293.25,TICKS=800,800,11.1485447782511,0.7986,-0.0507,39.9,-2.5,ASK_STRONG,BAL,BAL
10:06:44.434,7293.25,TICKS=800,800,13.8842005185172,0.9198,0.5653,46.0,28.3,ASK_STRONG,ASK_STRONG,BAL
10:06:46.528,7293.50,TICKS=800,800,11.4921103696424,0.8135,0.7222,40.7,36.1,ASK_STRONG,ASK_STRONG,BAL
10:06:48.702,7293.50,TICKS=800,800,11.8442283892124,0.7226,0.8581,36.1,42.9,ASK_STRONG,ASK_STRONG,BAL
10:06:50.909,7293.50,TICKS=800,800,9.53296180474425,0.7294,0.7407,36.5,37.0,ASK_STRONG,ASK_STRONG,BAL
10:06:52.968,7293.50,TICKS=800,800,10.1162409019841,0.8033,0.8724,40.2,43.6,ASK_STRONG,ASK_STRONG,BAL
10:06:55.487,7293.50,TICKS=800,800,7.83623058913564,0.8900,0.9329,44.5,46.6,ASK_STRONG,ASK_STRONG,BAL
10:06:57.721,7293.50,TICKS=800,800,10.8621325091743,0.7389,0.5743,36.9,28.7,ASK_STRONG,ASK_STRONG,BAL
10:06:59.847,7294.00,TICKS=800,800,10.9716536038652,0.7012,0.2544,35.1,12.7,ASK_STRONG,ASK,BAL
10:07:02.012,7294.25,TICKS=800,800,11.8773310517147,0.6469,-0.0428,32.3,-2.1,ASK_STRONG,BAL,BAL
10:07:04.234,7294.25,TICKS=800,800,11.4919475906517,0.6442,-0.0712,32.2,-3.6,ASK_STRONG,BAL,BAL
10:07:06.330,7294.25,TICKS=800,800,13.4850608170056,0.6129,0.0019,30.6,0.1,ASK_STRONG,BAL,BAL
10:07:08.370,7294.25,TICKS=800,800,11.9472560329304,0.6441,-0.0372,32.2,-1.9,ASK_STRONG,BAL,BAL
10:07:10.812,7294.25,TICKS=800,800,7.34090771157246,0.6752,-0.0595,33.8,-3.0,ASK_STRONG,BAL,BAL
10:07:12.840,7294.25,TICKS=800,800,11.0874198404747,0.6496,-0.0252,32.5,-1.3,ASK_STRONG,BAL,BAL
10:07:14.862,7294.25,TICKS=800,800,9.84974654416838,0.6553,-0.0832,32.8,-4.2,ASK_STRONG,BAL,BAL
10:07:16.934,7294.25,TICKS=800,800,10.1729586468232,0.5110,-0.3567,25.5,-17.8,ASK_STRONG,BID,BAL
10:07:19.046,7294.25,TICKS=800,800,12.1842190522964,0.3694,-0.4576,18.5,-22.9,ASK,BID,BAL
10:07:21.401,7294.25,TICKS=800,800,9.67651590221419,0.2666,-0.4335,13.3,-21.7,ASK,BID,BAL
10:07:23.407,7294.00,TICKS=800,800,11.3275274083531,0.0912,-0.4579,4.6,-22.9,BAL,BID,BAL
10:07:25.434,7294.00,TICKS=800,800,13.5559279049281,0.0252,0.2148,1.3,10.7,BAL,ASK,BAL
10:07:27.487,7294.00,TICKS=800,800,12.2231012597461,0.0169,0.5812,0.8,29.1,BAL,ASK_STRONG,BAL
10:07:29.593,7293.75,TICKS=800,800,14.2032109312827,0.0043,0.3883,0.2,19.4,BAL,ASK,BAL
10:07:31.688,7293.00,TICKS=800,800,13.9624750490458,-0.1776,-0.2576,-8.9,-12.9,BAL,BID,BAL
10:07:33.934,7293.00,TICKS=800,800,13.7122274024532,-0.2335,-0.2397,-11.7,-12.0,BID,BID,BAL
10:07:36.371,7292.50,TICKS=800,800,12.0774266317502,-0.2374,0.2068,-11.9,10.3,BID,ASK,BAL
10:07:38.536,7292.50,TICKS=800,800,14.3565816899553,-0.2290,-0.0477,-11.4,-2.4,BID,BAL,BAL
10:07:40.700,7292.50,TICKS=800,800,12.6987850923511,-0.2081,-0.2945,-10.4,-14.7,BID,BID,BAL
10:07:43.143,7292.75,TICKS=800,800,11.9094179295748,-0.2029,-0.4405,-10.1,-22.0,BID,BID,BAL
10:07:45.383,7292.75,TICKS=800,800,12.5329868817914,-0.1897,-0.1521,-9.5,-7.6,BAL,BAL,BAL
10:07:47.593,7292.75,TICKS=800,800,12.817613781048,-0.1058,0.3426,-5.3,17.1,BAL,ASK,BAL
10:07:50.657,7292.75,TICKS=800,800,9.24149722630118,0.1297,0.6012,6.5,30.1,BAL,ASK_STRONG,BAL
10:07:52.683,7292.75,TICKS=800,800,9.80604292019709,0.3478,0.2273,17.4,11.4,ASK,ASK,BAL
10:07:54.840,7292.75,TICKS=800,800,8.53460366127888,0.3246,-0.1666,16.2,-8.3,ASK,BAL,BAL
10:07:56.937,7292.75,TICKS=800,800,7.77044605450015,0.3100,-0.4938,15.5,-24.7,ASK,BID,BAL
10:07:58.958,7292.75,TICKS=800,800,11.8975275184963,0.4557,-0.2219,22.8,-11.1,ASK,BID,BAL
10:08:01.051,7292.75,TICKS=800,800,13.8799121554049,0.3868,-0.2065,19.3,-10.3,ASK,BID,BAL
10:08:03.120,7292.00,TICKS=800,800,12.5447321493087,0.2972,-0.0096,14.9,-0.5,ASK,BAL,BAL
10:08:05.214,7292.00,TICKS=800,800,12.4794866936744,0.2797,0.0157,14.0,0.8,ASK,BAL,BAL
10:08:07.264,7292.00,TICKS=800,800,10.4790528145146,0.2756,0.3105,13.8,15.5,ASK,ASK,BAL
10:08:09.269,7292.00,TICKS=800,800,11.1423117963792,0.1621,0.6477,8.1,32.4,BAL,ASK_STRONG,BAL
10:08:11.360,7291.75,TICKS=800,800,12.5967785930619,0.1139,0.6600,5.7,33.0,BAL,ASK_STRONG,BAL
10:08:13.473,7291.75,TICKS=800,800,12.8715338070797,0.1400,0.3930,7.0,19.6,BAL,ASK,BAL
10:08:15.892,7291.75,TICKS=800,800,10.7966698940608,0.2254,0.1644,11.3,8.2,ASK,BAL,BAL
10:08:18.146,7291.75,TICKS=800,800,11.1679993141445,0.3727,0.3440,18.6,17.2,ASK,ASK,BAL
10:08:20.220,7291.75,TICKS=800,800,11.5350763696318,0.3642,0.2013,18.2,10.1,ASK,ASK,BAL
10:08:22.607,7291.75,TICKS=800,800,8.63355044975967,0.3193,0.0294,16.0,1.5,ASK,BAL,BAL
10:08:24.629,7291.75,TICKS=800,800,9.64312110630127,0.3052,-0.0298,15.3,-1.5,ASK,BAL,BAL
10:08:26.954,7291.75,TICKS=800,800,9.15703765901311,0.3588,0.0990,17.9,5.0,ASK,BAL,BAL
10:08:29.233,7291.75,TICKS=800,800,11.0482639208593,0.4958,0.2468,24.8,12.3,ASK,ASK,BAL
10:08:31.390,7291.75,TICKS=800,800,11.0106553535841,0.3942,0.1283,19.7,6.4,ASK,BAL,BAL
10:08:33.550,7291.75,TICKS=800,800,10.6390383520816,0.3326,-0.1356,16.6,-6.8,ASK,BAL,BAL
10:08:36.076,7291.75,TICKS=800,800,9.66915808895763,0.2652,-0.4927,13.3,-24.6,ASK,BID,BAL
10:08:38.216,7291.75,TICKS=800,800,10.2619601398992,0.1558,-0.4920,7.8,-24.6,BAL,BID,BAL
10:08:40.531,7291.75,TICKS=800,800,11.1101248258236,0.0484,-0.5003,2.4,-25.0,BAL,BID_STRONG,BAL
10:08:42.533,7292.00,TICKS=800,800,11.0799221377254,-0.0628,-0.5781,-3.1,-28.9,BAL,BID_STRONG,BAL
10:08:44.690,7292.25,TICKS=800,800,11.3111385878186,-0.1479,-0.5693,-7.4,-28.5,BAL,BID_STRONG,BAL
10:08:46.781,7292.25,TICKS=800,800,9.52019099858743,-0.1669,-0.2657,-8.3,-13.3,BAL,BID,BAL
10:08:49.136,7292.25,TICKS=800,800,9.25869973179793,-0.1380,0.3601,-6.9,18.0,BAL,ASK,BAL
10:08:51.308,7292.25,TICKS=800,800,12.1955200567421,-0.1007,0.2782,-5.0,13.9,BAL,ASK,BAL
10:08:53.495,7292.25,TICKS=800,800,10.9304171818839,-0.0441,0.1425,-2.2,7.1,BAL,BAL,BAL
10:08:56.174,7292.25,TICKS=800,800,8.16652903790112,0.0100,0.1176,0.5,5.9,BAL,BAL,BAL
10:08:58.468,7292.25,TICKS=800,800,10.5593272212755,0.0053,-0.2360,0.3,-11.8,BAL,BID,BAL
10:09:00.498,7292.25,TICKS=800,800,12.4850728198149,-0.0632,-0.4688,-3.2,-23.4,BAL,BID,BAL
10:09:02.510,7292.25,TICKS=800,800,12.1595287745233,-0.0411,-0.0217,-2.1,-1.1,BAL,BAL,BAL
10:09:04.686,7292.50,TICKS=800,800,13.348453893863,-0.0323,0.3333,-1.6,16.7,BAL,ASK,BAL
10:09:06.721,7292.50,TICKS=800,800,12.6415737353884,-0.0761,0.4510,-3.8,22.5,BAL,ASK,BAL
10:09:09.699,7292.50,TICKS=800,800,7.49996047468263,-0.1128,0.5099,-5.6,25.5,BAL,ASK_STRONG,BAL
10:09:11.748,7292.50,TICKS=800,800,11.7389354354045,-0.1809,-0.1155,-9.0,-5.8,BAL,BAL,BAL
10:09:13.832,7292.50,TICKS=800,800,11.6399745223863,-0.1592,-0.3143,-8.0,-15.7,BAL,BID,BAL
10:09:15.906,7292.50,TICKS=800,800,15.2913812758317,-0.0856,-0.2106,-4.3,-10.5,BAL,BID,BAL
10:09:18.487,7292.25,TICKS=800,800,11.8891160026726,-0.0429,-0.2389,-2.1,-11.9,BAL,BID,BAL
10:09:20.702,7292.25,TICKS=800,800,10.9995902216636,-0.0409,-0.0164,-2.0,-0.8,BAL,BAL,BAL
10:09:23.432,7292.25,TICKS=800,800,9.31631462579333,0.0664,0.3345,3.3,16.7,BAL,ASK,BAL
10:09:25.877,7292.25,TICKS=800,800,7.64140745421078,0.0765,0.4526,3.8,22.6,BAL,ASK,BAL
10:09:27.914,7292.50,TICKS=800,800,7.70699282802447,0.0524,0.2816,2.6,14.1,BAL,ASK,BAL
10:09:29.984,7292.50,TICKS=800,800,10.9957489964358,-0.0575,-0.2371,-2.9,-11.9,BAL,BID,BAL
10:09:32.156,7292.50,TICKS=800,800,11.0342486506848,-0.0577,-0.4388,-2.9,-21.9,BAL,BID,BAL
10:09:34.169,7292.50,TICKS=800,800,10.5926491378272,-0.0541,-0.7149,-2.7,-35.7,BAL,BID_STRONG,BAL
10:09:36.891,7292.50,TICKS=800,800,7.27901243864395,-0.0489,-0.8334,-2.4,-41.7,BAL,BID_STRONG,BAL
10:09:39.468,7292.25,TICKS=800,800,6.89300519089944,-0.0700,-0.9255,-3.5,-46.3,BAL,BID_STRONG,BAL
10:09:41.557,7292.50,TICKS=800,800,8.36653131099686,-0.0839,-0.9201,-4.2,-46.0,BAL,BID_STRONG,BAL
10:09:43.655,7292.50,TICKS=800,800,9.74090472299593,-0.0959,-0.6632,-4.8,-33.2,BAL,BID_STRONG,BAL
10:09:45.660,7292.50,TICKS=800,800,10.2097616921008,-0.1054,-0.3600,-5.3,-18.0,BAL,BID,BAL
10:09:47.992,7292.50,TICKS=800,800,10.197776568491,-0.1103,-0.1643,-5.5,-8.2,BAL,BAL,BAL
10:09:50.206,7293.00,TICKS=800,800,10.2359813891564,-0.0837,-0.2305,-4.2,-11.5,BAL,BID,BAL
10:09:52.230,7292.75,TICKS=800,800,12.5470628601424,-0.0064,0.3410,-0.3,17.0,BAL,ASK,BAL
10:09:54.480,7292.75,TICKS=800,800,10.1709426024683,-0.0132,0.3935,-0.7,19.7,BAL,ASK,BAL
10:09:56.641,7292.75,TICKS=800,800,13.3826636336309,0.0221,0.1452,1.1,7.3,BAL,BAL,BAL
10:09:58.703,7292.75,TICKS=800,800,13.3169192562535,0.0839,0.1766,4.2,8.8,BAL,BAL,BAL
10:10:00.713,7292.75,TICKS=800,800,14.0494865266353,0.1567,0.6155,7.8,30.8,BAL,ASK_STRONG,BAL
10:10:03.220,7292.75,TICKS=800,800,11.1017538904558,0.1487,0.6677,7.4,33.4,BAL,ASK_STRONG,BAL
10:10:05.530,7292.75,TICKS=800,800,9.96887628000144,0.1664,0.5693,8.3,28.5,BAL,ASK_STRONG,BAL
10:10:07.784,7292.75,TICKS=800,800,9.76295993549329,0.2826,0.7277,14.1,36.4,ASK,ASK_STRONG,BAL
10:10:09.953,7292.75,TICKS=800,800,9.68348056904343,0.3582,0.8510,17.9,42.5,ASK,ASK_STRONG,BAL
10:10:12.167,7293.00,TICKS=800,800,8.05400046011062,0.5017,0.9187,25.1,45.9,ASK_STRONG,ASK_STRONG,BAL
10:10:14.344,7293.00,TICKS=800,800,10.2663757769856,0.7457,0.9530,37.3,47.7,ASK_STRONG,ASK_STRONG,BAL
10:10:16.376,7293.00,TICKS=800,800,12.3272012854772,0.8911,0.8891,44.6,44.5,ASK_STRONG,ASK_STRONG,BAL
10:10:18.399,7293.00,TICKS=800,800,11.6152100903086,0.8833,0.6008,44.2,30.0,ASK_STRONG,ASK_STRONG,BAL
10:10:20.487,7293.00,TICKS=800,800,11.4156427053917,0.7768,0.3487,38.8,17.4,ASK_STRONG,ASK,BAL
10:10:22.585,7293.25,TICKS=800,800,11.1689388451764,0.6342,-0.0883,31.7,-4.4,ASK_STRONG,BAL,BAL
10:10:24.626,7293.25,TICKS=800,800,12.8816949965702,0.4644,-0.6152,23.2,-30.8,ASK,BID_STRONG,BAL
10:10:26.917,7293.25,TICKS=800,800,11.8086514909491,0.4214,-0.7302,21.1,-36.5,ASK,BID_STRONG,BAL
10:10:29.060,7293.75,TICKS=800,800,11.4793192135412,0.2184,-0.8630,10.9,-43.1,ASK,BID_STRONG,BAL
10:10:31.255,7293.50,TICKS=800,800,14.5444095712558,-0.0319,-0.9139,-1.6,-45.7,BAL,BID_STRONG,BAL
10:10:33.540,7293.50,TICKS=800,800,11.2430465230261,-0.0815,-0.9037,-4.1,-45.2,BAL,BID_STRONG,BAL
10:10:35.567,7293.50,TICKS=800,800,8.64521750405895,-0.1215,-0.9059,-6.1,-45.3,BAL,BID_STRONG,BAL
10:10:37.653,7293.50,TICKS=800,800,10.4705778656746,-0.1225,-0.4553,-6.1,-22.8,BAL,BID,BAL
10:10:39.765,7293.50,TICKS=800,800,10.5585270809105,-0.1123,-0.1017,-5.6,-5.1,BAL,BAL,BAL
10:10:41.801,7293.50,TICKS=800,800,12.6357189637812,-0.1563,0.2661,-7.8,13.3,BAL,ASK,BAL
10:10:44.080,7293.25,TICKS=800,800,13.2509222741994,-0.1542,0.4370,-7.7,21.8,BAL,ASK,BAL
10:10:46.388,7293.25,TICKS=800,800,10.5906986937015,-0.2086,0.0797,-10.4,4.0,BID,BAL,BAL
10:10:48.749,7293.25,TICKS=800,800,9.86434248149477,-0.2163,0.1041,-10.8,5.2,BID,BAL,BAL
10:10:50.767,7293.25,TICKS=800,800,7.87012393549638,-0.2199,0.1617,-11.0,8.1,BID,BAL,BAL
10:10:52.864,7293.00,TICKS=800,800,7.15853465301465,-0.1921,0.3929,-9.6,19.6,BAL,ASK,BAL
