Time,Price,Lots,Side,Classification,ContributesTo,IcebergFlag,IcebergRefills,IcebergTotalVol,InversionActive,CompositePct,MarketPhase
56:59.7,7287,6,BUY,REAL,NET,ICEBERG_ASK,66,690,FACE,68.1,NEUTRAL
56:59.7,7286.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,18,291,FACE,68.1,NEUTRAL
56:59.7,7287,11,SELL,REAL,NET+TIDE,ICEBERG_BID,19,302,FACE,68.1,NEUTRAL
56:59.8,7287.25,3,BUY,REAL,NET,ICEBERG_ASK,67,693,FACE,67.8,NEUTRAL
57:00.0,7287,12,SELL,REAL,NET+TIDE,ICEBERG_BID,20,314,FACE,68,NEUTRAL
57:00.1,7287.25,9,BUY,REAL,NET,ICEBERG_ASK,68,702,FACE,67.3,NEUTRAL
57:00.1,7287,2,SELL,REAL,NET,ICEBERG_BID,21,316,FACE,67.4,NEUTRAL
57:00.1,7287.25,7,BUY,REAL,NET,ICEBERG_ASK,69,709,FACE,67.3,NEUTRAL
57:00.2,7287,30,SELL,REAL,NET+TIDE,ICEBERG_BID,22,346,FACE,67.6,NEUTRAL
57:00.5,7287.25,18,SELL,REAL,NET+TIDE,ICEBERG_BID,23,364,FACE,67,NEUTRAL
57:00.5,7287.5,8,SELL,REAL,NET,,,,FACE,66.5,NEUTRAL
57:00.5,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,70,710,FACE,66.4,NEUTRAL
57:00.5,7287.5,4,SELL,REAL,NET,,,,FACE,66.5,NEUTRAL
57:00.6,7287.75,9,BUY,REAL,NET,ICEBERG_ASK,71,719,FACE,66.5,NEUTRAL
57:00.7,7287.5,13,BUY,REAL,NET+TIDE,,,,FACE,66.6,NEUTRAL
57:00.8,7287.25,6,BUY,REAL,NET,,,,FACE,66.4,NEUTRAL
57:00.9,7287,26,SELL,REAL,NET+TIDE,,,,FACE,66.5,NEUTRAL
57:00.9,7287,2,BUY,REAL,NET,,,,FACE,66,NEUTRAL
57:01.0,7286.75,1,SELL,REAL_SMALL,NET,,,,FACE,65.9,NEUTRAL
57:01.1,7287,9,BUY,REAL,NET,,,,FACE,66.3,NEUTRAL
57:01.2,7286.75,1,SELL,REAL_SMALL,NET,,,,FACE,66.3,NEUTRAL
57:01.2,7287,2,BUY,REAL,NET,,,,FACE,66.4,NEUTRAL
57:01.3,7287,8,SELL,REAL,NET,ICEBERG_BID,4,36,FACE,66.4,NEUTRAL
57:01.3,7287.25,28,BUY,REAL,NET+TIDE,ICEBERG_ASK,5,47,FACE,66.4,NEUTRAL
57:01.4,7287.25,37,SELL,REAL,NET+TIDE,ICEBERG_BID,5,73,FACE,66.6,NEUTRAL
57:01.5,7287.5,4,BUY,REAL,NET,ICEBERG_ASK,6,51,FACE,65.8,NEUTRAL
57:01.7,7287.25,3,SELL,REAL,NET,ICEBERG_BID,6,76,FACE,65.8,NEUTRAL
57:01.8,7287.5,10,SELL,REAL,NET+TIDE,ICEBERG_BID,7,86,FACE,65.7,NEUTRAL
57:01.8,7287.5,14,BUY,REAL,NET+TIDE,ICEBERG_ASK,7,65,FACE,65.7,NEUTRAL
57:01.8,7287.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,87,FACE,65.8,NEUTRAL
57:01.9,7287.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,9,88,FACE,65.7,NEUTRAL
57:02.0,7287.5,8,SELL,REAL,NET,ICEBERG_BID,10,96,FACE,65.4,NEUTRAL
57:02.0,7287.5,6,BUY,REAL,NET,ICEBERG_ASK,8,71,FACE,65.1,NEUTRAL
57:02.2,7287.25,10,SELL,REAL,NET+TIDE,ICEBERG_BID,11,106,FACE,65,NEUTRAL
57:02.3,7287.5,5,BUY,REAL,NET,ICEBERG_ASK,9,76,FACE,64.7,NEUTRAL
57:02.4,7287.5,9,SELL,REAL,NET,,,,FACE,64.7,NEUTRAL
57:02.6,7287.75,5,BUY,REAL,NET,,,,FACE,64.6,NEUTRAL
57:02.9,7287.5,1,SELL,REAL_SMALL,NET,,,,FACE,64.6,NEUTRAL
57:03.0,7287.75,1,BUY,REAL_SMALL,NET,,,,FACE,64.4,NEUTRAL
57:03.0,7287.5,5,SELL,REAL,NET,,,,FACE,64.3,NEUTRAL
57:03.3,7287.75,15,BUY,REAL,NET+TIDE,ICEBERG_ASK,4,34,FACE,64.1,NEUTRAL
57:03.4,7287.5,5,SELL,REAL,NET,,,,FACE,64.1,NEUTRAL
57:03.4,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,5,35,FACE,64.1,NEUTRAL
57:03.5,7287.5,7,SELL,REAL,NET,ICEBERG_BID,12,113,FACE,64,NEUTRAL
57:03.5,7287.25,10,SELL,REAL,NET+TIDE,ICEBERG_BID,5,30,FACE,63.9,NEUTRAL
57:03.5,7287.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,10,77,FACE,63.5,NEUTRAL
57:03.7,7287.25,2,SELL,REAL,NET,ICEBERG_BID,6,32,FACE,63.5,NEUTRAL
57:03.9,7287.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,11,78,FACE,63.4,NEUTRAL
57:04.5,7287.25,44,SELL,REAL,NET+TIDE,ICEBERG_BID,7,76,FACE,63.7,NEUTRAL
57:04.8,7287.5,4,BUY,REAL,NET,ICEBERG_ASK,12,82,FACE,63,NEUTRAL
57:05.1,7287.25,14,SELL,REAL,NET+TIDE,ICEBERG_BID,13,127,FACE,63,NEUTRAL
57:05.6,7287.25,3,BUY,REAL,NET,ICEBERG_ASK,13,85,FACE,62.7,NEUTRAL
57:05.8,7287.25,5,SELL,REAL,NET,ICEBERG_BID,8,81,FACE,62.8,NEUTRAL
57:05.8,7287.5,3,BUY,REAL,NET,ICEBERG_ASK,14,88,FACE,62.7,NEUTRAL
57:06.2,7287.25,6,SELL,REAL,NET,ICEBERG_BID,9,87,FACE,62.8,NEUTRAL
57:06.2,7287.5,4,SELL,REAL,NET,ICEBERG_BID,10,91,FACE,62.6,NEUTRAL
57:06.3,7287.5,3,BUY,REAL,NET,ICEBERG_ASK,15,91,FACE,62.6,NEUTRAL
57:06.4,7287.25,4,SELL,REAL,NET,ICEBERG_BID,11,95,FACE,62.7,NEUTRAL
57:06.5,7287.5,2,BUY,REAL,NET,ICEBERG_ASK,16,93,FACE,62.8,NEUTRAL
57:06.6,7287.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,12,96,FACE,62.7,NEUTRAL
57:06.7,7287.5,7,BUY,REAL,NET,ICEBERG_ASK,17,100,FACE,62.7,NEUTRAL
57:07.4,7287.25,17,SELL,REAL,NET+TIDE,ICEBERG_BID,14,144,FACE,62.9,NEUTRAL
57:07.5,7287.25,3,BUY,REAL,NET,ICEBERG_ASK,18,103,FACE,61.4,NEUTRAL
57:07.6,7287,1,SELL,REAL_SMALL,NET,ICEBERG_BID,15,145,FACE,61.5,NEUTRAL
57:08.0,7287,21,BUY,REAL,NET+TIDE,ICEBERG_ASK,19,124,FACE,61.4,NEUTRAL
57:08.4,7287,2,SELL,REAL,NET,ICEBERG_BID,16,147,FACE,61.6,NEUTRAL
57:08.4,7287.25,13,SELL,REAL,NET+TIDE,ICEBERG_BID,13,109,FACE,61.8,NEUTRAL
57:08.5,7287.5,11,BUY,REAL,NET+TIDE,ICEBERG_ASK,6,46,FACE,61.5,NEUTRAL
57:08.5,7287.5,7,SELL,REAL,NET,ICEBERG_BID,14,116,FACE,61.8,NEUTRAL
57:08.5,7287.75,26,BUY,REAL,NET+TIDE,ICEBERG_ASK,7,72,FACE,61.7,NEUTRAL
57:08.5,7288,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,8,90,FACE,62.1,NEUTRAL
57:08.6,7287.75,9,BUY,REAL,NET,ICEBERG_ASK,9,99,FACE,62.2,NEUTRAL
57:08.7,7287.5,9,BUY,REAL,NET,ICEBERG_ASK,10,108,FACE,62.5,NEUTRAL
57:08.7,7287.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,15,117,FACE,62.5,NEUTRAL
57:08.8,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,11,109,FACE,62.6,NEUTRAL
57:08.8,7287.75,12,SELL,REAL,NET+TIDE,ICEBERG_BID,16,129,FACE,62.6,NEUTRAL
57:08.9,7288,2,BUY,REAL,NET,ICEBERG_ASK,12,111,FACE,62.3,NEUTRAL
57:09.2,7287.75,11,SELL,REAL,NET+TIDE,ICEBERG_BID,17,140,FACE,62.4,NEUTRAL
57:09.4,7288,75,BUY,REAL,NET+TIDE,ICEBERG_ASK,13,186,FACE,62.2,NEUTRAL
57:09.4,7288,1,SELL,REAL_SMALL,NET,ICEBERG_BID,18,141,FACE,62.9,NEUTRAL
57:09.7,7288,95,BUY,REAL,NET+TIDE,,,,FACE,62.9,NEUTRAL
57:09.7,7288.25,3,BUY,REAL,NET,,,,FACE,64.1,NEUTRAL
57:09.8,7288,8,BUY,REAL,NET,ICEBERG_ASK,3,106,FACE,64.1,NEUTRAL
57:09.8,7288,2,SELL,REAL,NET,,,,FACE,64.2,NEUTRAL
57:09.8,7288.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,4,107,FACE,64.3,NEUTRAL
57:09.9,7288,1,SELL,REAL_SMALL,NET,,,,FACE,64.2,NEUTRAL
57:09.9,7288.25,4,BUY,REAL,NET,ICEBERG_ASK,5,111,FACE,64.2,NEUTRAL
57:10.1,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,6,112,FACE,64.2,NEUTRAL
57:10.2,7288,9,SELL,REAL,NET,,,,FACE,64.3,NEUTRAL
57:10.3,7288,15,BUY,REAL,NET+TIDE,ICEBERG_ASK,14,201,FACE,64.1,NEUTRAL
57:10.4,7287.75,3,SELL,REAL,NET,,,,FACE,64.2,NEUTRAL
57:10.5,7288,36,SELL,REAL,NET+TIDE,ICEBERG_BID,5,51,FACE,64.2,NEUTRAL
57:10.5,7288.25,2,BUY,REAL,NET,ICEBERG_ASK,7,114,FACE,63.7,NEUTRAL
57:10.5,7288,5,SELL,REAL,NET,ICEBERG_BID,6,56,FACE,63.8,NEUTRAL
57:10.5,7288,4,BUY,REAL,NET,ICEBERG_ASK,15,205,FACE,64.1,NEUTRAL
57:10.6,7287.75,5,SELL,REAL,NET,ICEBERG_BID,7,61,FACE,64.1,NEUTRAL
57:10.6,7288,3,BUY,REAL,NET,ICEBERG_ASK,16,208,FACE,64,NEUTRAL
57:10.7,7287.75,7,SELL,REAL,NET,ICEBERG_BID,19,148,FACE,64,NEUTRAL
57:11.0,7287.75,9,BUY,REAL,NET,ICEBERG_ASK,17,217,FACE,64.3,NEUTRAL
57:11.3,7287.5,8,SELL,REAL,NET,ICEBERG_BID,20,156,FACE,64.3,NEUTRAL
57:11.5,7287.75,2,BUY,REAL,NET,ICEBERG_ASK,18,219,FACE,64.2,NEUTRAL
57:11.7,7287.75,10,SELL,REAL,NET+TIDE,ICEBERG_BID,8,71,FACE,64.2,NEUTRAL
57:11.9,7288,2,BUY,REAL,NET,ICEBERG_ASK,19,221,FACE,64.2,NEUTRAL
57:12.3,7287.75,9,SELL,REAL,NET,ICEBERG_BID,9,80,FACE,64.3,NEUTRAL
57:12.8,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,20,222,FACE,64.1,NEUTRAL
57:12.9,7287.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,10,81,FACE,64.2,NEUTRAL
57:12.9,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,21,223,FACE,64.1,NEUTRAL
57:13.4,7287.75,28,SELL,REAL,NET+TIDE,ICEBERG_BID,21,184,FACE,64.1,NEUTRAL
57:13.5,7287.75,9,BUY,REAL,NET,ICEBERG_ASK,22,232,FACE,63.4,NEUTRAL
57:13.7,7287.75,30,SELL,REAL,NET+TIDE,ICEBERG_BID,11,111,FACE,63.5,NEUTRAL
57:14.0,7288,8,BUY,REAL,NET,ICEBERG_ASK,8,122,FACE,62.9,NEUTRAL
57:14.1,7288,88,SELL,REAL,NET+TIDE,ICEBERG_BID,12,199,FACE,62.9,NEUTRAL
57:14.3,7288.25,4,BUY,REAL,NET,ICEBERG_ASK,9,126,FACE,61.8,NEUTRAL
57:14.3,7288,14,BUY,REAL,NET+TIDE,ICEBERG_ASK,23,246,FACE,61.8,NEUTRAL
57:14.8,7287.75,55,BUY,REAL,NET+TIDE,ICEBERG_ASK,24,301,FACE,62,NEUTRAL
57:14.9,7287.75,5,SELL,REAL,NET,ICEBERG_BID,22,189,FACE,62.5,NEUTRAL
57:15.0,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,25,302,FACE,62.5,NEUTRAL
57:15.1,7287.5,10,SELL,REAL,NET+TIDE,ICEBERG_BID,23,199,FACE,62.5,NEUTRAL
57:15.1,7287.5,4,BUY,REAL,NET,ICEBERG_ASK,26,306,FACE,62.5,NEUTRAL
57:15.3,7287.25,4,SELL,REAL,NET,ICEBERG_BID,24,203,FACE,62.5,NEUTRAL
57:15.4,7287.25,2,BUY,REAL,NET,ICEBERG_ASK,27,308,FACE,62.6,NEUTRAL
57:15.4,7287,2,SELL,REAL,NET,ICEBERG_BID,25,205,FACE,62.6,NEUTRAL
57:15.4,7287.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,28,309,FACE,62.6,NEUTRAL
57:15.6,7287,9,SELL,REAL,NET,ICEBERG_BID,26,214,FACE,62.5,NEUTRAL
57:15.7,7287,21,BUY,REAL,NET+TIDE,ICEBERG_ASK,29,330,FACE,62.4,NEUTRAL
57:15.9,7287,4,SELL,REAL,NET,ICEBERG_BID,27,218,FACE,62.7,NEUTRAL
57:16.0,7287.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,30,331,FACE,62.7,NEUTRAL
57:16.2,7287,1,SELL,REAL_SMALL,NET,ICEBERG_BID,28,219,FACE,62.6,NEUTRAL
57:17.4,7287.25,4,SELL,REAL,NET,ICEBERG_BID,29,223,FACE,62.6,NEUTRAL
57:17.7,7287.5,2,SELL,REAL,NET,ICEBERG_BID,30,225,FACE,62.6,NEUTRAL
57:17.7,7287.5,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,31,349,FACE,62.5,NEUTRAL
57:17.8,7287.75,9,BUY,REAL,NET,ICEBERG_ASK,32,358,FACE,62.8,NEUTRAL
57:18.6,7287.5,24,SELL,REAL,NET+TIDE,ICEBERG_BID,13,223,FACE,62.8,NEUTRAL
57:19.3,7288,3,BUY,REAL,NET,ICEBERG_ASK,33,361,FACE,62.6,NEUTRAL
57:19.5,7287.75,2,BUY,REAL,NET,ICEBERG_ASK,34,363,FACE,62.5,NEUTRAL
57:19.9,7287.5,16,BUY,REAL,NET+TIDE,ICEBERG_ASK,35,379,FACE,62.7,NEUTRAL
57:20.0,7287.25,7,BUY,REAL,NET,ICEBERG_ASK,36,386,FACE,62.8,NEUTRAL
57:20.0,7287,29,BUY,REAL,NET+TIDE,ICEBERG_ASK,20,153,FACE,63,NEUTRAL
57:20.3,7286.75,2,SELL,REAL,NET,ICEBERG_BID,31,227,FACE,63.1,NEUTRAL
57:20.6,7287,6,BUY,REAL,NET,ICEBERG_ASK,37,392,FACE,63.1,NEUTRAL
57:20.7,7287,16,SELL,REAL,NET+TIDE,ICEBERG_BID,17,163,FACE,63.3,NEUTRAL
57:21.0,7286.75,17,SELL,REAL,NET+TIDE,ICEBERG_BID,32,244,FACE,63.1,NEUTRAL
57:21.1,7287,9,SELL,REAL,NET,ICEBERG_BID,33,253,FACE,62.6,NEUTRAL
57:21.1,7287.25,58,SELL,REAL,NET+TIDE,ICEBERG_BID,34,311,FACE,62.8,NEUTRAL
57:21.4,7287.5,21,BUY,REAL,NET+TIDE,ICEBERG_ASK,38,413,FACE,62.1,NEUTRAL
57:21.9,7287.25,32,SELL,REAL,NET+TIDE,ICEBERG_BID,35,343,FACE,62.6,NEUTRAL
57:22.7,7287.5,7,BUY,REAL,NET,ICEBERG_ASK,39,420,FACE,62.1,NEUTRAL
57:22.8,7287.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,36,344,FACE,62.2,NEUTRAL
57:23.1,7287.5,20,BUY,REAL,NET+TIDE,ICEBERG_ASK,40,440,FACE,62.1,NEUTRAL
57:23.2,7287.25,23,SELL,REAL,NET+TIDE,ICEBERG_BID,37,367,FACE,62.5,NEUTRAL
57:23.2,7287,2,SELL,REAL,NET,ICEBERG_BID,38,369,FACE,62.2,NEUTRAL
57:23.2,7287.25,5,SELL,REAL,NET,ICEBERG_BID,39,374,FACE,62.2,NEUTRAL
57:23.9,7287.5,14,BUY,REAL,NET+TIDE,ICEBERG_ASK,41,454,FACE,62.3,NEUTRAL
57:23.9,7287.5,6,SELL,REAL,NET,ICEBERG_BID,40,380,FACE,62.4,NEUTRAL
57:24.3,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,42,455,FACE,62.4,NEUTRAL
57:24.4,7287.5,7,BUY,REAL,NET,ICEBERG_ASK,43,462,FACE,62.3,NEUTRAL
57:24.6,7287.5,8,SELL,REAL,NET,ICEBERG_BID,41,388,FACE,62.2,NEUTRAL
57:24.6,7287.5,7,BUY,REAL,NET,ICEBERG_ASK,44,469,FACE,62.2,NEUTRAL
57:24.6,7287.25,6,SELL,REAL,NET,ICEBERG_BID,42,394,FACE,62.2,NEUTRAL
57:24.7,7287.5,2,BUY,REAL,NET,ICEBERG_ASK,45,471,FACE,62.6,NEUTRAL
57:24.7,7287.25,6,SELL,REAL,NET,ICEBERG_BID,43,400,FACE,62.5,NEUTRAL
57:24.8,7287.5,5,BUY,REAL,NET,ICEBERG_ASK,46,476,FACE,62.5,NEUTRAL
57:25.1,7287.5,11,SELL,REAL,NET+TIDE,ICEBERG_BID,44,411,FACE,62.4,NEUTRAL
57:25.2,7287.5,12,BUY,REAL,NET+TIDE,ICEBERG_ASK,47,488,FACE,62.6,NEUTRAL
57:25.5,7287.5,15,SELL,REAL,NET+TIDE,ICEBERG_BID,45,426,FACE,62.8,NEUTRAL
57:25.8,7287.75,2,BUY,REAL,NET,ICEBERG_ASK,48,490,FACE,62.7,NEUTRAL
57:25.8,7287.5,10,SELL,REAL,NET+TIDE,ICEBERG_BID,46,436,FACE,62.7,NEUTRAL
57:26.5,7287.5,4,BUY,REAL,NET,ICEBERG_ASK,49,494,FACE,62.5,NEUTRAL
57:26.9,7287,29,SELL,REAL,NET+TIDE,ICEBERG_BID,47,465,FACE,62.8,NEUTRAL
57:27.0,7287.25,17,BUY,REAL,NET+TIDE,ICEBERG_ASK,50,511,FACE,62.4,NEUTRAL
57:27.2,7287.25,10,SELL,REAL,NET+TIDE,ICEBERG_BID,48,475,FACE,62.6,NEUTRAL
57:27.7,7287.25,29,BUY,REAL,NET+TIDE,ICEBERG_ASK,51,540,FACE,62.9,NEUTRAL
57:27.8,7287.25,6,SELL,REAL,NET,ICEBERG_BID,49,481,FACE,63.4,NEUTRAL
57:27.9,7287.5,5,SELL,REAL,NET,ICEBERG_BID,50,486,FACE,63.4,NEUTRAL
57:28.0,7287.75,19,SELL,REAL,NET+TIDE,ICEBERG_BID,51,505,FACE,63.8,NEUTRAL
57:28.0,7287.5,4,SELL,REAL,NET,ICEBERG_BID,52,509,FACE,63.7,NEUTRAL
57:28.1,7287.75,6,SELL,REAL,NET,ICEBERG_BID,14,229,FACE,63.5,NEUTRAL
57:28.5,7288,3,BUY,REAL,NET,ICEBERG_ASK,52,543,FACE,63.3,NEUTRAL
57:28.6,7287.75,5,SELL,REAL,NET,ICEBERG_BID,15,234,FACE,63.4,NEUTRAL
57:28.7,7288,2,BUY,REAL,NET,ICEBERG_ASK,53,545,FACE,63,NEUTRAL
57:28.9,7287.75,12,SELL,REAL,NET+TIDE,ICEBERG_BID,16,246,FACE,63.1,NEUTRAL
57:29.0,7288,24,BUY,REAL,NET+TIDE,ICEBERG_ASK,10,150,FACE,62.7,NEUTRAL
57:29.1,7287.5,3,SELL,REAL,NET,ICEBERG_BID,17,249,FACE,63,NEUTRAL
57:29.4,7287.75,5,SELL,REAL,NET,,,,FACE,63,NEUTRAL
57:29.6,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,11,151,FACE,63,NEUTRAL
57:30.6,7287.75,5,SELL,REAL,NET,ICEBERG_BID,18,254,FACE,62.9,NEUTRAL
57:30.7,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,12,152,FACE,62.8,NEUTRAL
57:30.7,7287.75,1,SELL,REAL_SMALL,NET,,,,FACE,62.8,NEUTRAL
57:30.8,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,13,153,FACE,63,NEUTRAL
57:31.3,7287.75,23,BUY,REAL,NET+TIDE,ICEBERG_ASK,14,176,FACE,63,NEUTRAL
57:31.5,7287.75,15,SELL,REAL,NET+TIDE,ICEBERG_BID,19,269,FACE,63.4,NEUTRAL
57:31.6,7287.75,15,BUY,REAL,NET+TIDE,ICEBERG_ASK,15,191,FACE,63.2,NEUTRAL
57:31.7,7287.5,27,BUY,REAL,NET+TIDE,ICEBERG_ASK,16,218,FACE,63.5,NEUTRAL
57:31.9,7287.25,7,SELL,REAL,NET,ICEBERG_BID,20,276,FACE,63.7,NEUTRAL
57:32.6,7287.5,20,SELL,REAL,NET+TIDE,ICEBERG_BID,21,296,FACE,63.6,NEUTRAL
57:32.7,7287.5,12,BUY,REAL,NET+TIDE,ICEBERG_ASK,17,230,FACE,63.2,NEUTRAL
57:32.7,7287.5,4,SELL,REAL,NET,ICEBERG_BID,22,300,FACE,63.3,NEUTRAL
57:32.7,7287.25,6,SELL,REAL,NET,ICEBERG_BID,23,306,FACE,63.1,NEUTRAL
57:32.7,7287.5,6,SELL,REAL,NET,ICEBERG_BID,24,312,FACE,62.5,NEUTRAL
57:33.0,7287.75,3,BUY,REAL,NET,ICEBERG_ASK,18,233,FACE,62.7,NEUTRAL
57:33.2,7287.5,7,SELL,REAL,NET,ICEBERG_BID,25,319,FACE,62.6,NEUTRAL
57:33.3,7287.75,13,BUY,REAL,NET+TIDE,ICEBERG_ASK,19,246,FACE,62.6,NEUTRAL
57:33.3,7287.75,6,SELL,REAL,NET,ICEBERG_BID,26,325,FACE,62.5,NEUTRAL
57:33.6,7287.75,13,BUY,REAL,NET+TIDE,ICEBERG_ASK,20,259,FACE,62.7,NEUTRAL
57:33.6,7287.75,2,SELL,REAL,NET,ICEBERG_BID,27,327,FACE,62.6,NEUTRAL
57:33.7,7288,18,BUY,REAL,NET+TIDE,ICEBERG_ASK,21,277,FACE,62.5,NEUTRAL
57:33.8,7287.75,6,SELL,REAL,NET,ICEBERG_BID,28,333,FACE,62.8,NEUTRAL
57:33.9,7288,9,BUY,REAL,NET,ICEBERG_ASK,22,286,FACE,62.8,NEUTRAL
57:34.1,7287.75,2,SELL,REAL,NET,ICEBERG_BID,29,335,FACE,62.8,NEUTRAL
57:34.2,7288,9,SELL,REAL,NET,ICEBERG_BID,30,344,FACE,62.8,NEUTRAL
57:34.3,7288,5,BUY,REAL,NET,ICEBERG_ASK,23,291,FACE,62.7,NEUTRAL
57:34.5,7288,14,SELL,REAL,NET+TIDE,,,,FACE,62.8,NEUTRAL
57:34.6,7288.25,90,SELL,REAL,NET+TIDE,ICEBERG_BID,4,110,FACE,62.7,NEUTRAL
57:34.6,7288.25,10,BUY,REAL,NET+TIDE,,,,FACE,61.3,NEUTRAL
57:34.8,7288.25,32,SELL,REAL,NET+TIDE,ICEBERG_BID,5,142,FACE,61.4,NEUTRAL
57:34.9,7288.5,9,BUY,REAL,NET,,,,FACE,60.9,NEUTRAL
57:35.1,7288.25,37,SELL,REAL,NET+TIDE,ICEBERG_BID,6,179,FACE,61.2,NEUTRAL
57:35.1,7288.5,1,BUY,REAL_SMALL,NET,,,,FACE,60.4,NEUTRAL
57:35.3,7288.25,7,SELL,REAL,NET,ICEBERG_BID,7,186,FACE,60.3,NEUTRAL
57:35.4,7288.5,2,BUY,REAL,NET,,,,FACE,60.3,NEUTRAL
57:35.6,7288.25,2,SELL,REAL,NET,ICEBERG_BID,8,188,FACE,60.2,NEUTRAL
57:36.1,7288.25,19,BUY,REAL,NET+TIDE,ICEBERG_ASK,5,41,FACE,60.6,NEUTRAL
57:36.3,7288.5,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,6,42,FACE,60.9,NEUTRAL
57:36.5,7288.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,43,FACE,61.2,NEUTRAL
57:36.7,7288,30,SELL,REAL,NET+TIDE,ICEBERG_BID,9,218,FACE,61.2,NEUTRAL
57:36.8,7288.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,8,44,FACE,60.8,NEUTRAL
57:36.8,7288,2,SELL,REAL,NET,ICEBERG_BID,10,220,FACE,60.7,NEUTRAL
57:37.0,7288.25,5,BUY,REAL,NET,ICEBERG_ASK,9,49,FACE,60.6,NEUTRAL
57:37.0,7288,9,SELL,REAL,NET,ICEBERG_BID,11,229,FACE,60.7,NEUTRAL
57:37.0,7288.25,10,BUY,REAL,NET+TIDE,ICEBERG_ASK,10,59,FACE,60.5,NEUTRAL
57:37.3,7288,4,SELL,REAL,NET,ICEBERG_BID,12,233,FACE,60.6,NEUTRAL
57:37.3,7288.25,3,BUY,REAL,NET,ICEBERG_ASK,11,62,FACE,60.5,NEUTRAL
57:37.7,7288,5,SELL,REAL,NET,ICEBERG_BID,13,238,FACE,60.5,NEUTRAL
57:37.9,7288.25,11,BUY,REAL,NET+TIDE,ICEBERG_ASK,12,73,FACE,60.4,NEUTRAL
57:38.2,7288,3,SELL,REAL,NET,ICEBERG_BID,14,241,FACE,60.6,NEUTRAL
57:38.5,7288.25,12,SELL,REAL,NET+TIDE,ICEBERG_BID,15,253,FACE,60.5,NEUTRAL
57:38.5,7288.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,13,74,FACE,60.6,NEUTRAL
57:38.5,7288.5,2,BUY,REAL,NET,ICEBERG_ASK,14,76,FACE,60.5,NEUTRAL
57:38.6,7288.25,7,BUY,REAL,NET,ICEBERG_ASK,15,83,FACE,60.7,NEUTRAL
57:38.6,7288.5,5,BUY,REAL,NET,ICEBERG_ASK,16,88,FACE,60.6,NEUTRAL
57:38.8,7288.25,6,BUY,REAL,NET,ICEBERG_ASK,17,94,FACE,60.6,NEUTRAL
57:38.8,7288,17,BUY,REAL,NET+TIDE,ICEBERG_ASK,18,111,FACE,60.7,NEUTRAL
57:38.8,7287.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,16,254,FACE,61.1,NEUTRAL
57:38.9,7288,3,BUY,REAL,NET,ICEBERG_ASK,19,114,FACE,61,NEUTRAL
57:39.1,7287.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,17,255,FACE,61.2,NEUTRAL
57:39.1,7288,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,20,115,FACE,61.4,NEUTRAL
57:39.1,7287.75,4,SELL,REAL,NET,ICEBERG_BID,18,259,FACE,61.4,NEUTRAL
57:39.3,7288,2,BUY,REAL,NET,ICEBERG_ASK,21,117,FACE,61.3,NEUTRAL
57:39.5,7287.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,19,260,FACE,61.1,NEUTRAL
57:39.9,7288,3,BUY,REAL,NET,ICEBERG_ASK,22,120,FACE,61.2,NEUTRAL
57:40.0,7287.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,19,181,FACE,61.2,NEUTRAL
57:40.0,7287.5,2,SELL,REAL,NET,ICEBERG_BID,20,262,FACE,61.3,NEUTRAL
57:40.0,7287.75,2,SELL,REAL,NET,ICEBERG_BID,21,264,FACE,61.3,NEUTRAL
